run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer,set_pieces,player_rating
21257,22569,Warlock,Demonology,Diabolist,DPS,US,Murder Row,11,1,1410.0,201685,1,303.0,2026-08-19,0,-1,1411.0,30.8,,
21257,46525,Rogue,Assassination,Deathstalker,DPS,US,Murder Row,11,1,1410.0,200746,0,303.0,2026-08-19,0,-1,1411.0,30.8,,
21257,19445,Monk,Windwalker,Shado-Pan,DPS,US,Murder Row,11,1,1410.0,170306,1,302.0,2026-08-19,0,-1,1411.0,30.8,,2688
9271,13639,DemonHunter,Vengeance,Annihilator,Tank,EU,Kings' Rest,10,1,1305.3,104991,0,299.0,2026-08-19,0,-1,1297.0,34.5,,
9271,13640,Paladin,Holy,Herald of the Sun,Healer,EU,Kings' Rest,10,1,1305.3,16793,0,285.0,2026-08-19,0,-1,1297.0,34.5,,
9271,13641,Mage,Arcane,Sunfury,DPS,EU,Kings' Rest,10,1,1305.3,163240,0,293.0,2026-08-19,0,-1,1297.0,34.5,,
9271,13643,Shaman,Elemental,Farseer,DPS,EU,Kings' Rest,10,1,1305.3,183573,0,295.0,2026-08-19,0,-1,1297.0,34.5,,2970
9271,13642,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,10,1,1305.3,152608,0,292.0,2026-08-19,0,-1,1297.0,34.5,,
68002,70533,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,13,1,1361.9,107923,0,304.0,2026-08-21,0,-1,1368.0,24.0,,
68002,52652,Paladin,Holy,Herald of the Sun,Healer,EU,Voidscar Arena,13,1,1361.9,22164,0,301.0,2026-08-21,0,-1,1368.0,24.0,,
68002,14142,Evoker,Devastation,Scalecommander,DPS,EU,Voidscar Arena,13,1,1361.9,265517,1,308.0,2026-08-21,0,-1,1368.0,24.0,,3377
68002,14143,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,13,1,1361.9,226270,0,309.0,2026-08-21,0,-1,1368.0,24.0,,3377
68002,14139,DemonHunter,Devourer,Annihilator,DPS,EU,Voidscar Arena,13,1,1361.9,274414,0,309.0,2026-08-21,0,-1,1368.0,24.0,,3377
52540,78524,Paladin,Protection,Lightsmith,Tank,EU,Ruby Life Pools,10,1,1001.3,132224,0,311.0,2026-08-22,0,-1,998.0,40.6,,
52540,110748,Shaman,Restoration,Totemic,Healer,EU,Ruby Life Pools,10,1,1001.3,27367,0,291.0,2026-08-22,0,-1,998.0,40.6,,
52540,101568,Mage,Arcane,Sunfury,DPS,EU,Ruby Life Pools,10,1,1001.3,258222,0,295.0,2026-08-22,0,-1,998.0,40.6,,
52540,55873,Hunter,Marksmanship,Sentinel,DPS,EU,Ruby Life Pools,10,1,1001.3,206258,0,311.0,2026-08-22,0,-1,998.0,40.6,,
52540,109525,Rogue,Assassination,Deathstalker,DPS,EU,Ruby Life Pools,10,1,1001.3,223916,1,300.0,2026-08-22,0,-1,998.0,40.6,,
32820,70933,DeathKnight,Blood,San'layn,Tank,EU,Kings' Rest,13,1,1715.1,73973,0,302.0,2026-08-21,0,-1,1766.0,10.8,,
32820,70934,Paladin,Holy,Herald of the Sun,Healer,EU,Kings' Rest,13,1,1715.1,22903,0,309.0,2026-08-21,0,-1,1766.0,10.8,,
32820,14493,Warlock,Demonology,Diabolist,DPS,EU,Kings' Rest,13,1,1715.1,144539,0,303.0,2026-08-21,0,-1,1766.0,10.8,,
32820,17431,Mage,Arcane,Sunfury,DPS,EU,Kings' Rest,13,1,1715.1,176783,2,307.0,2026-08-21,0,-1,1766.0,10.8,,
32820,45947,Warrior,Fury,Mountain Thane,DPS,EU,Kings' Rest,13,1,1715.1,145849,2,300.0,2026-08-21,0,-1,1766.0,10.8,,
15510,32938,Paladin,Protection,Lightsmith,Tank,EU,Kings' Rest,3,1,993.1,48285,0,292.0,2026-08-19,0,-1,984.0,50.3,,
15510,32939,Paladin,Holy,Herald of the Sun,Healer,EU,Kings' Rest,3,1,993.1,2601,0,294.0,2026-08-19,0,-1,984.0,50.3,,
15510,30860,Mage,Arcane,Sunfury,DPS,EU,Kings' Rest,3,1,993.1,120428,0,295.0,2026-08-19,0,-1,984.0,50.3,,
15510,32940,Priest,Shadow,Archon,DPS,EU,Kings' Rest,3,1,993.1,85296,0,293.0,2026-08-19,0,-1,984.0,50.3,,
15510,30859,Hunter,BeastMastery,Pack Leader,DPS,EU,Kings' Rest,3,1,993.1,104644,0,293.0,2026-08-19,0,-1,984.0,50.3,,
79280,145327,DeathKnight,Blood,San'layn,Tank,CN,Voidscar Arena,13,1,1462.4,137655,0,311.0,2026-08-23,0,-1,1499.0,16.7,,
79280,65085,Evoker,Preservation,Flameshaper,Healer,CN,Voidscar Arena,13,1,1462.4,54811,0,312.0,2026-08-23,0,-1,1499.0,16.7,,
79280,130011,Priest,Shadow,Voidweaver,DPS,CN,Voidscar Arena,13,1,1462.4,196284,0,301.0,2026-08-23,0,-1,1499.0,16.7,,
79280,65086,Shaman,Enhancement,Stormbringer,DPS,CN,Voidscar Arena,13,1,1462.4,209817,1,309.0,2026-08-23,0,-1,1499.0,16.7,,
79280,130012,Warlock,Demonology,Diabolist,DPS,CN,Voidscar Arena,13,1,1462.4,207574,2,299.0,2026-08-23,0,-1,1499.0,16.7,,
62088,133417,Warrior,Protection,Mountain Thane,Tank,CN,Murder Row,11,1,1197.0,112342,0,306.0,2026-08-23,0,-1,1188.0,41.7,,
62088,42110,Priest,Holy,Oracle,Healer,CN,Murder Row,11,1,1197.0,16574,0,309.0,2026-08-23,0,-1,1188.0,41.7,,
62088,78920,Hunter,BeastMastery,Pack Leader,DPS,CN,Murder Row,11,1,1197.0,188631,0,305.0,2026-08-23,0,-1,1188.0,41.7,,
62088,42113,Mage,Arcane,Sunfury,DPS,CN,Murder Row,11,1,1197.0,267370,0,302.0,2026-08-23,0,-1,1188.0,41.7,,
62088,133418,Paladin,Retribution,Herald of the Sun,DPS,CN,Murder Row,11,1,1197.0,277304,0,310.0,2026-08-23,0,-1,1188.0,41.7,,
39509,84353,Monk,Brewmaster,Master of Harmony,Tank,US,Den of Nalorakk,11,1,1340.5,94619,0,296.0,2026-08-22,0,-1,1332.0,30.6,,
39509,84558,Paladin,Holy,Herald of the Sun,Healer,US,Den of Nalorakk,11,1,1340.5,21847,0,300.0,2026-08-22,0,-1,1332.0,30.6,,
39509,84559,Hunter,BeastMastery,Pack Leader,DPS,US,Den of Nalorakk,11,1,1340.5,150921,0,297.0,2026-08-22,0,-1,1332.0,30.6,,
39509,506,Warrior,Fury,Slayer,DPS,US,Den of Nalorakk,11,1,1340.5,202725,0,297.0,2026-08-22,0,-1,1332.0,30.6,,
39509,84354,Rogue,Assassination,Deathstalker,DPS,US,Den of Nalorakk,11,1,1340.5,219149,0,301.0,2026-08-22,0,-1,1332.0,30.6,,
73583,142477,DeathKnight,Blood,San'layn,Tank,EU,Kings' Rest,13,1,1523.0,84137,0,301.0,2026-08-22,0,-1,1529.0,22.8,,
73583,16329,Shaman,Restoration,Totemic,Healer,EU,Kings' Rest,13,1,1523.0,38381,0,308.0,2026-08-22,0,-1,1529.0,22.8,,
73583,142478,Mage,Arcane,Sunfury,DPS,EU,Kings' Rest,13,1,1523.0,166406,1,307.0,2026-08-22,0,-1,1529.0,22.8,,
73583,16331,Hunter,BeastMastery,Pack Leader,DPS,EU,Kings' Rest,13,1,1523.0,162390,0,307.0,2026-08-22,0,-1,1529.0,22.8,,
73583,45505,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,13,1,1523.0,176950,0,313.0,2026-08-22,0,-1,1529.0,22.8,,
35923,77545,Monk,Brewmaster,Master of Harmony,Tank,EU,Den of Nalorakk,6,1,1097.4,80793,0,294.0,2026-08-21,0,-1,1094.0,43.0,,
35923,77546,Druid,Restoration,Wildstalker,Healer,EU,Den of Nalorakk,6,1,1097.4,1340,1,290.0,2026-08-21,0,-1,1094.0,43.0,,
35923,77547,Hunter,BeastMastery,Pack Leader,DPS,EU,Den of Nalorakk,6,1,1097.4,116460,0,294.0,2026-08-21,0,-1,1094.0,43.0,,
35923,74224,Druid,Feral,Wildstalker,DPS,EU,Den of Nalorakk,6,1,1097.4,135988,0,294.0,2026-08-21,0,-1,1094.0,43.0,,
35923,77548,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,6,1,1097.4,137990,0,299.0,2026-08-21,0,-1,1094.0,43.0,,
45681,96289,DemonHunter,Vengeance,Annihilator,Tank,US,Murder Row,2,1,1197.2,57564,0,291.0,2026-08-22,0,-1,,,,
45681,96290,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Murder Row,2,1,1197.2,24599,0,291.0,2026-08-22,0,-1,,,,
45681,96291,Shaman,Elemental,Farseer,DPS,US,Murder Row,2,1,1197.2,82772,0,292.0,2026-08-22,0,-1,,,,
45681,96292,Shaman,Enhancement,Stormbringer,DPS,US,Murder Row,2,1,1197.2,80699,0,275.0,2026-08-22,0,-1,,,,
45681,96293,Evoker,Devastation,Scalecommander,DPS,US,Murder Row,2,1,1197.2,122978,0,296.0,2026-08-22,0,-1,,,,
29914,56016,DeathKnight,Blood,San'layn,Tank,EU,Temple of Sethraliss,10,1,1066.9,127897,0,294.0,2026-08-21,0,-1,1064.0,44.6,,
29914,60729,Druid,Restoration,Wildstalker,Healer,EU,Temple of Sethraliss,10,1,1066.9,17432,0,289.0,2026-08-21,0,-1,1064.0,44.6,,
29914,56018,Priest,Shadow,Archon,DPS,EU,Temple of Sethraliss,10,1,1066.9,216360,0,298.0,2026-08-21,0,-1,1064.0,44.6,,
29914,46386,DemonHunter,Devourer,Void-Scarred,DPS,EU,Temple of Sethraliss,10,1,1066.9,235512,1,302.0,2026-08-21,0,-1,1064.0,44.6,,
29914,13521,Mage,Arcane,Sunfury,DPS,EU,Temple of Sethraliss,10,1,1066.9,260165,0,304.0,2026-08-21,0,-1,1064.0,44.6,,2737
34679,66570,DeathKnight,Blood,San'layn,Tank,CN,Altar of Fangs,9,1,993.5,180073,0,300.0,2026-08-20,0,-1,985.0,45.3,,
34679,66571,Paladin,Holy,Lightsmith,Healer,CN,Altar of Fangs,9,1,993.5,54381,0,291.0,2026-08-20,0,-1,985.0,45.3,,
34679,66572,Druid,Balance,Elune's Chosen,DPS,CN,Altar of Fangs,9,1,993.5,231950,0,293.0,2026-08-20,0,-1,985.0,45.3,,
34679,66574,Warrior,Arms,Slayer,DPS,CN,Altar of Fangs,9,1,993.5,203510,0,291.0,2026-08-20,0,-1,985.0,45.3,,
34679,66573,Shaman,Elemental,Farseer,DPS,CN,Altar of Fangs,9,1,993.5,279852,0,302.0,2026-08-20,0,-1,985.0,45.3,,
64272,37977,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,12,1,1308.1,112456,0,304.0,2026-08-21,0,-1,1314.0,27.0,,
64272,37978,Paladin,Holy,Herald of the Sun,Healer,EU,Voidscar Arena,12,1,1308.1,26558,0,309.0,2026-08-21,0,-1,1314.0,27.0,,
