run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer,set_pieces,player_rating
77163,142367,Warrior,Arms,Slayer,DPS,EU,Den of Nalorakk,13,1,1653.1,170104,1,309.0,2026-08-21,0,-1,1653.0,13.9,,
77163,22388,Rogue,Subtlety,Deathstalker,DPS,EU,Den of Nalorakk,13,1,1653.1,203534,1,310.0,2026-08-21,0,-1,1653.0,13.9,,
77163,20754,DeathKnight,Unholy,San'layn,DPS,EU,Den of Nalorakk,13,1,1653.1,163459,0,291.0,2026-08-21,0,-1,1653.0,13.9,,
59982,125556,Warrior,Protection,Mountain Thane,Tank,EU,Ruby Life Pools,10,1,909.0,158803,0,297.0,2026-08-23,0,-1,909.0,45.9,,
59982,127050,Paladin,Holy,Herald of the Sun,Healer,EU,Ruby Life Pools,10,1,909.0,14277,1,298.0,2026-08-23,0,-1,909.0,45.9,,
59982,24685,Rogue,Subtlety,Deathstalker,DPS,EU,Ruby Life Pools,10,1,909.0,290102,0,309.0,2026-08-23,0,-1,909.0,45.9,,
59982,54154,Shaman,Elemental,Farseer,DPS,EU,Ruby Life Pools,10,1,909.0,284083,0,309.0,2026-08-23,0,-1,909.0,45.9,,
59982,29640,Mage,Arcane,Sunfury,DPS,EU,Ruby Life Pools,10,1,909.0,240434,0,304.0,2026-08-23,0,-1,909.0,45.9,,
77528,139835,Paladin,Protection,Templar,Tank,US,Murder Row,10,1,1148.6,106213,0,296.0,2026-08-23,0,-1,1149.0,43.7,,
77528,24887,Shaman,Restoration,Totemic,Healer,US,Murder Row,10,1,1148.6,34854,0,306.0,2026-08-23,0,-1,1149.0,43.7,,
77528,144472,Priest,Shadow,Archon,DPS,US,Murder Row,10,1,1148.6,216726,0,298.0,2026-08-23,0,-1,1149.0,43.7,,
77528,68908,Hunter,Marksmanship,Sentinel,DPS,US,Murder Row,10,1,1148.6,213932,1,306.0,2026-08-23,0,-1,1149.0,43.7,,
77528,2585,DeathKnight,Frost,Deathbringer,DPS,US,Murder Row,10,1,1148.6,208212,0,300.0,2026-08-23,0,-1,1149.0,43.7,,
6563,13918,DeathKnight,Blood,Deathbringer,Tank,US,The Blinding Vale,11,1,1438.4,120782,0,297.0,2026-08-19,0,-1,1438.0,20.1,,
6563,318,Shaman,Restoration,Totemic,Healer,US,The Blinding Vale,11,1,1438.4,24717,0,295.0,2026-08-19,0,-1,1438.0,20.1,,
6563,13919,Hunter,BeastMastery,Pack Leader,DPS,US,The Blinding Vale,11,1,1438.4,167802,0,292.0,2026-08-19,0,-1,1438.0,20.1,,
6563,321,Rogue,Subtlety,Trickster,DPS,US,The Blinding Vale,11,1,1438.4,248783,0,298.0,2026-08-19,0,-1,1438.0,20.1,,
6563,317,Paladin,Retribution,Templar,DPS,US,The Blinding Vale,11,1,1438.4,182503,1,294.0,2026-08-19,0,-1,1438.0,20.1,,3002
40990,87124,DemonHunter,Vengeance,Annihilator,Tank,US,Murder Row,12,1,1535.7,91374,0,310.0,2026-08-21,0,-1,1536.0,24.7,,
40990,44472,Priest,Holy,Oracle,Healer,US,Murder Row,12,1,1535.7,7147,2,305.0,2026-08-21,0,-1,1536.0,24.7,,
40990,6146,Shaman,Enhancement,Stormbringer,DPS,US,Murder Row,12,1,1535.7,188338,0,301.0,2026-08-21,0,-1,1536.0,24.7,,3080
40990,10969,Warrior,Arms,Slayer,DPS,US,Murder Row,12,1,1535.7,209433,1,306.0,2026-08-21,0,-1,1536.0,24.7,,
40990,1848,Mage,Arcane,Sunfury,DPS,US,Murder Row,12,1,1535.7,223120,1,310.0,2026-08-21,0,-1,1536.0,24.7,,3014
25091,25368,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,7,1,980.2,146690,0,302.0,2026-08-20,0,-1,980.0,41.7,,
25091,25369,Druid,Restoration,Wildstalker,Healer,EU,Ruby Life Pools,7,1,980.2,27888,0,295.0,2026-08-20,0,-1,980.0,41.7,,
25091,55758,Paladin,Retribution,Templar,DPS,EU,Ruby Life Pools,7,1,980.2,178951,0,298.0,2026-08-20,0,-1,980.0,41.7,,
25091,55759,Hunter,Marksmanship,Sentinel,DPS,EU,Ruby Life Pools,7,1,980.2,173254,0,294.0,2026-08-20,0,-1,980.0,41.7,,
25091,55760,Evoker,Devastation,Scalecommander,DPS,EU,Ruby Life Pools,7,1,980.2,188451,0,295.0,2026-08-20,0,-1,980.0,41.7,,
8106,16849,DeathKnight,Blood,San'layn,Tank,EU,Kings' Rest,11,1,1596.0,92698,1,301.0,2026-08-19,0,-1,1596.0,19.4,,
8106,16850,Paladin,Holy,Herald of the Sun,Healer,EU,Kings' Rest,11,1,1596.0,14275,3,281.0,2026-08-19,0,-1,1596.0,19.4,,
8106,16851,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,11,1,1596.0,141826,2,295.0,2026-08-19,0,-1,1596.0,19.4,,
8106,16852,Shaman,Enhancement,Stormbringer,DPS,EU,Kings' Rest,11,1,1596.0,154105,2,295.0,2026-08-19,0,-1,1596.0,19.4,,
8106,16853,Druid,Balance,Elune's Chosen,DPS,EU,Kings' Rest,11,1,1596.0,111666,2,293.0,2026-08-19,0,-1,1596.0,19.4,,
80421,24710,DemonHunter,Vengeance,Annihilator,Tank,EU,The Blinding Vale,12,1,1293.6,111026,0,311.0,2026-08-22,0,-1,1294.0,28.1,,
80421,24711,Paladin,Holy,Herald of the Sun,Healer,EU,The Blinding Vale,12,1,1293.6,24831,0,306.0,2026-08-22,0,-1,1294.0,28.1,,
80421,133587,Warrior,Arms,Slayer,DPS,EU,The Blinding Vale,12,1,1293.6,214343,0,308.0,2026-08-22,0,-1,1294.0,28.1,,
80421,89376,Shaman,Enhancement,Stormbringer,DPS,EU,The Blinding Vale,12,1,1293.6,262411,1,306.0,2026-08-22,0,-1,1294.0,28.1,,
80421,134722,Rogue,Subtlety,Deathstalker,DPS,EU,The Blinding Vale,12,1,1293.6,253558,0,303.0,2026-08-22,0,-1,1294.0,28.1,,
56802,120811,Paladin,Protection,Lightsmith,Tank,CN,Temple of Sethraliss,11,1,1274.9,131814,0,307.0,2026-08-23,0,-1,1275.0,33.6,,
56802,120812,Paladin,Holy,Lightsmith,Healer,CN,Temple of Sethraliss,11,1,1274.9,24991,0,296.0,2026-08-23,0,-1,1275.0,33.6,,
56802,68106,DeathKnight,Unholy,San'layn,DPS,CN,Temple of Sethraliss,11,1,1274.9,212091,0,300.0,2026-08-23,0,-1,1275.0,33.6,,
56802,120813,Mage,Arcane,Sunfury,DPS,CN,Temple of Sethraliss,11,1,1274.9,219868,0,306.0,2026-08-23,0,-1,1275.0,33.6,,
56802,120814,Monk,Windwalker,Conduit of the Celestials,DPS,CN,Temple of Sethraliss,11,1,1274.9,202723,0,306.0,2026-08-23,0,-1,1275.0,33.6,,
8610,12764,DeathKnight,Blood,San'layn,Tank,US,Temple of Sethraliss,14,1,1893.6,118731,0,294.0,2026-08-19,0,-1,1894.0,1.4,,3020
8610,14408,Paladin,Holy,Herald of the Sun,Healer,US,Temple of Sethraliss,14,1,1893.6,27048,0,295.0,2026-08-19,0,-1,1894.0,1.4,,2903
8610,12766,Paladin,Retribution,Templar,DPS,US,Temple of Sethraliss,14,1,1893.6,169012,2,295.0,2026-08-19,0,-1,1894.0,1.4,,3020
8610,12765,Priest,Shadow,Voidweaver,DPS,US,Temple of Sethraliss,14,1,1893.6,188217,1,297.0,2026-08-19,0,-1,1894.0,1.4,,3053
8610,13865,Warrior,Arms,Slayer,DPS,US,Temple of Sethraliss,14,1,1893.6,186578,4,298.0,2026-08-19,0,-1,1894.0,1.4,,2912
36092,77885,Paladin,Protection,Templar,Tank,EU,Altar of Fangs,5,1,1077.7,77959,0,295.0,2026-08-22,0,-1,,,,
36092,77886,Shaman,Restoration,Totemic,Healer,EU,Altar of Fangs,5,1,1077.7,10237,0,293.0,2026-08-22,0,-1,,,,
36092,77887,Priest,Shadow,Archon,DPS,EU,Altar of Fangs,5,1,1077.7,147221,0,294.0,2026-08-22,0,-1,,,,
36092,77888,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,5,1,1077.7,121448,2,287.0,2026-08-22,0,-1,,,,
36092,77889,Hunter,BeastMastery,Pack Leader,DPS,EU,Altar of Fangs,5,1,1077.7,176083,0,298.0,2026-08-22,0,-1,,,,
73749,56029,DeathKnight,Blood,San'layn,Tank,EU,The Blinding Vale,14,1,1637.7,138866,0,306.0,2026-08-21,0,-1,1638.0,9.0,,
73749,29518,Paladin,Holy,Herald of the Sun,Healer,EU,The Blinding Vale,14,1,1637.7,22708,0,309.0,2026-08-21,0,-1,1638.0,9.0,,
73749,38351,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,The Blinding Vale,14,1,1637.7,220320,0,306.0,2026-08-21,0,-1,1638.0,9.0,,
73749,56031,Shaman,Enhancement,Stormbringer,DPS,EU,The Blinding Vale,14,1,1637.7,210928,0,309.0,2026-08-21,0,-1,1638.0,9.0,,
73749,29519,Shaman,Elemental,Farseer,DPS,EU,The Blinding Vale,14,1,1637.7,230193,0,305.0,2026-08-21,0,-1,1638.0,9.0,,
2952,2341,DeathKnight,Blood,San'layn,Tank,US,Temple of Sethraliss,10,1,1421.6,102286,0,291.0,2026-08-18,0,-1,1422.0,26.0,,2679
2952,2342,Evoker,Preservation,Chronowarden,Healer,US,Temple of Sethraliss,10,1,1421.6,40228,0,296.0,2026-08-18,0,-1,1422.0,26.0,,2662
2952,6241,Mage,Frost,Spellslinger,DPS,US,Temple of Sethraliss,10,1,1421.6,153126,0,294.0,2026-08-18,0,-1,1422.0,26.0,,
2952,2344,Hunter,BeastMastery,Pack Leader,DPS,US,Temple of Sethraliss,10,1,1421.6,176507,1,293.0,2026-08-18,0,-1,1422.0,26.0,,2683
2952,2345,DeathKnight,Frost,Rider of the Apocalypse,DPS,US,Temple of Sethraliss,10,1,1421.6,171211,0,296.0,2026-08-18,0,-1,1422.0,26.0,,2982
40898,10982,Druid,Guardian,Elune's Chosen,Tank,US,Kings' Rest,10,1,1172.0,83948,0,307.0,2026-08-21,0,-1,1172.0,40.8,,2990
40898,61184,Shaman,Restoration,Totemic,Healer,US,Kings' Rest,10,1,1172.0,27815,0,297.0,2026-08-21,0,-1,1172.0,40.8,,
40898,10981,Warrior,Arms,Slayer,DPS,US,Kings' Rest,10,1,1172.0,217169,0,312.0,2026-08-21,0,-1,1172.0,40.8,,2938
40898,9308,Monk,Windwalker,Shado-Pan,DPS,US,Kings' Rest,10,1,1172.0,163678,0,307.0,2026-08-21,0,-1,1172.0,40.8,,
40898,9309,DemonHunter,Devourer,Void-Scarred,DPS,US,Kings' Rest,10,1,1172.0,126653,1,307.0,2026-08-21,0,-1,1172.0,40.8,,
65141,137445,DeathKnight,Blood,San'layn,Tank,KR,Kings' Rest,12,1,1464.6,85062,0,310.0,2026-08-22,0,-1,1465.0,26.0,,
65141,42325,Paladin,Holy,Herald of the Sun,Healer,KR,Kings' Rest,12,1,1464.6,6669,0,300.0,2026-08-22,0,-1,1465.0,26.0,,
65141,62977,Mage,Arcane,Sunfury,DPS,KR,Kings' Rest,12,1,1464.6,189644,0,309.0,2026-08-22,0,-1,1465.0,26.0,,
65141,137446,DemonHunter,Devourer,Void-Scarred,DPS,KR,Kings' Rest,12,1,1464.6,162211,0,309.0,2026-08-22,0,-1,1465.0,26.0,,
65141,137447,Warlock,Demonology,Diabolist,DPS,KR,Kings' Rest,12,1,1464.6,152706,1,302.0,2026-08-22,0,-1,1465.0,26.0,,
19948,38191,DeathKnight,Blood,San'layn,Tank,US,Kings' Rest,12,1,1615.1,83196,0,298.0,2026-08-19,0,-1,1615.0,18.4,,
19948,14133,Paladin,Holy,Herald of the Sun,Healer,US,Kings' Rest,12,1,1615.1,20976,0,295.0,2026-08-19,0,-1,1615.0,18.4,,3370
