run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer
137887,153583,Evoker,Preservation,Flameshaper,Healer,EU,Voidscar Arena,9,1,1554.1,35590,1,292.0,2026-08-20,0,-1,1615.0,10.3
137887,78574,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,9,1,1554.1,140155,2,294.0,2026-08-20,0,-1,1615.0,10.3
137887,157581,Warlock,Demonology,Diabolist,DPS,EU,Voidscar Arena,9,1,1554.1,171084,4,302.0,2026-08-20,0,-1,1615.0,10.3
137887,201551,Warrior,Fury,Slayer,DPS,EU,Voidscar Arena,9,1,1554.1,111110,4,294.0,2026-08-20,0,-1,1615.0,10.3
137905,197975,Monk,Brewmaster,Master of Harmony,Tank,KR,Temple of Sethraliss,2,1,1647.8,28059,1,278.0,2026-08-20,0,-1,1639.0,14.6
137905,197976,Druid,Restoration,Keeper of the Grove,Healer,KR,Temple of Sethraliss,2,1,1647.8,17102,2,280.0,2026-08-20,0,-1,1639.0,14.6
137905,197978,Mage,Arcane,Sunfury,DPS,KR,Temple of Sethraliss,2,1,1647.8,65348,5,285.0,2026-08-20,0,-1,1639.0,14.6
137905,201576,Hunter,BeastMastery,Pack Leader,DPS,KR,Temple of Sethraliss,2,1,1647.8,72052,3,278.0,2026-08-20,0,-1,1639.0,14.6
137905,201577,Shaman,Elemental,Farseer,DPS,KR,Temple of Sethraliss,2,1,1647.8,102838,1,286.0,2026-08-20,0,-1,1639.0,14.6
137912,93038,Monk,Brewmaster,Master of Harmony,Tank,EU,Altar of Fangs,11,0,2202.6,59384,3,292.0,2026-08-19,0,-1,2289.0,-27.1
137912,93039,Priest,Discipline,Oracle,Healer,EU,Altar of Fangs,11,0,2202.6,14172,7,294.0,2026-08-19,0,-1,2289.0,-27.1
137912,93040,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,11,0,2202.6,144564,6,294.0,2026-08-19,0,-1,2289.0,-27.1
137912,21725,DeathKnight,Unholy,San'layn,DPS,EU,Altar of Fangs,11,0,2202.6,145297,2,294.0,2026-08-19,0,-1,2289.0,-27.1
137912,21723,DemonHunter,Devourer,Annihilator,DPS,EU,Altar of Fangs,11,0,2202.6,164094,6,294.0,2026-08-19,0,-1,2289.0,-27.1
137914,29132,Warrior,Protection,Mountain Thane,Tank,EU,Murder Row,6,1,1456.3,77810,0,279.0,2026-08-19,0,-1,1448.0,29.0
137914,29133,Shaman,Restoration,Totemic,Healer,EU,Murder Row,6,1,1456.3,21380,0,289.0,2026-08-19,0,-1,1448.0,29.0
137914,201579,Rogue,Subtlety,Trickster,DPS,EU,Murder Row,6,1,1456.3,91227,0,295.0,2026-08-19,0,-1,1448.0,29.0
137914,201580,Paladin,Retribution,Herald of the Sun,DPS,EU,Murder Row,6,1,1456.3,115695,0,290.0,2026-08-19,0,-1,1448.0,29.0
137914,201581,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Murder Row,6,1,1456.3,107670,0,293.0,2026-08-19,0,-1,1448.0,29.0
137916,201582,Paladin,Protection,Templar,Tank,EU,Altar of Fangs,6,1,1698.6,72991,0,299.0,2026-08-19,0,-1,1735.0,3.6
137916,46775,Priest,Discipline,Oracle,Healer,EU,Altar of Fangs,6,1,1698.6,15135,3,289.0,2026-08-19,0,-1,1735.0,3.6
137916,201583,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,6,1,1698.6,84198,2,289.0,2026-08-19,0,-1,1735.0,3.6
137916,201584,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,6,1,1698.6,125862,2,293.0,2026-08-19,0,-1,1735.0,3.6
137916,201585,DemonHunter,Devourer,Annihilator,DPS,EU,Altar of Fangs,6,1,1698.6,91808,2,291.0,2026-08-19,0,-1,1735.0,3.6
137924,23268,Druid,Guardian,Elune's Chosen,Tank,EU,Ruby Life Pools,12,0,1717.0,106975,2,298.0,2026-08-20,0,-1,1994.0,-18.7
137924,71060,Paladin,Holy,Herald of the Sun,Healer,EU,Ruby Life Pools,12,0,1717.0,12381,4,298.0,2026-08-20,0,-1,1994.0,-18.7
137924,191144,Rogue,Outlaw,Trickster,DPS,EU,Ruby Life Pools,12,0,1717.0,232859,3,296.0,2026-08-20,0,-1,1994.0,-18.7
137924,23270,Shaman,Elemental,Farseer,DPS,EU,Ruby Life Pools,12,0,1717.0,155067,7,297.0,2026-08-20,0,-1,1994.0,-18.7
137924,39926,Warrior,Fury,Mountain Thane,DPS,EU,Ruby Life Pools,12,0,1717.0,196176,4,304.0,2026-08-20,0,-1,1994.0,-18.7
137925,163520,Paladin,Protection,Lightsmith,Tank,CN,Murder Row,5,1,1272.6,83431,0,292.0,2026-08-20,0,-1,1264.0,38.0
137925,163521,Monk,Mistweaver,Conduit of the Celestials,Healer,CN,Murder Row,5,1,1272.6,37859,1,287.0,2026-08-20,0,-1,1264.0,38.0
137925,169197,Mage,Arcane,Sunfury,DPS,CN,Murder Row,5,1,1272.6,81370,0,287.0,2026-08-20,0,-1,1264.0,38.0
137925,169196,Warrior,Arms,Slayer,DPS,CN,Murder Row,5,1,1272.6,135599,0,292.0,2026-08-20,0,-1,1264.0,38.0
137925,163524,Shaman,Elemental,Farseer,DPS,CN,Murder Row,5,1,1272.6,94422,0,281.0,2026-08-20,0,-1,1264.0,38.0
137926,201595,Paladin,Protection,Lightsmith,Tank,EU,Altar of Fangs,2,1,1283.6,29843,0,285.0,2026-08-20,0,-1,1276.0,29.1
137926,57804,Priest,Holy,Archon,Healer,EU,Altar of Fangs,2,1,1283.6,20322,0,286.0,2026-08-20,0,-1,1276.0,29.1
137926,159532,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,2,1,1283.6,106134,0,292.0,2026-08-20,0,-1,1276.0,29.1
137926,201596,Rogue,Subtlety,Deathstalker,DPS,EU,Altar of Fangs,2,1,1283.6,91146,0,291.0,2026-08-20,0,-1,1276.0,29.1
137926,201597,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Altar of Fangs,2,1,1283.6,106586,0,290.0,2026-08-20,0,-1,1276.0,29.1
137930,80554,DeathKnight,Blood,San'layn,Tank,US,The Blinding Vale,8,1,1284.5,92346,1,288.0,2026-08-19,0,-1,1311.0,27.2
137930,80555,Shaman,Restoration,Totemic,Healer,US,The Blinding Vale,8,1,1284.5,21880,1,293.0,2026-08-19,0,-1,1311.0,27.2
137930,115944,Shaman,Elemental,Farseer,DPS,US,The Blinding Vale,8,1,1284.5,206464,2,295.0,2026-08-19,0,-1,1311.0,27.2
137930,1108,Warrior,Arms,Slayer,DPS,US,The Blinding Vale,8,1,1284.5,163556,2,295.0,2026-08-19,0,-1,1311.0,27.2
137930,115943,Mage,Arcane,Sunfury,DPS,US,The Blinding Vale,8,1,1284.5,210829,1,294.0,2026-08-19,0,-1,1311.0,27.2
137941,15297,DemonHunter,Vengeance,Annihilator,Tank,US,Murder Row,10,1,1415.0,115685,2,299.0,2026-08-19,0,-1,1456.0,28.6
137941,128373,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Murder Row,10,1,1415.0,25275,1,274.0,2026-08-19,0,-1,1456.0,28.6
