run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer
21820,7175,DemonHunter,Devourer,Unknown,DPS,US,Voidscar Arena,12,1,1333.4,244108,0,300.0,2026-08-19,0,-1,1370.0,23.9
21820,7031,Evoker,Devastation,Unknown,DPS,US,Voidscar Arena,12,1,1333.4,213165,2,304.0,2026-08-19,0,-1,1370.0,23.9
21820,42973,Paladin,Retribution,Unknown,DPS,US,Voidscar Arena,12,1,1333.4,235580,0,295.0,2026-08-19,0,-1,1370.0,23.9
21820,10526,Shaman,Restoration,Unknown,Healer,US,Voidscar Arena,12,1,1333.4,26250,0,292.0,2026-08-19,0,-1,1370.0,23.9
21820,7029,Druid,Guardian,Unknown,Tank,US,Voidscar Arena,12,1,1333.4,118826,1,299.0,2026-08-19,0,-1,1370.0,23.9
21827,48565,Rogue,Subtlety,Deathstalker,DPS,US,Kings' Rest,6,1,1077.3,104029,0,297.0,2026-08-19,0,-1,1068.0,46.0
21827,48566,Warrior,Arms,Slayer,DPS,US,Kings' Rest,6,1,1077.3,131400,0,297.0,2026-08-19,0,-1,1068.0,46.0
21827,48563,Druid,Guardian,Elune's Chosen,Tank,US,Kings' Rest,6,1,1077.3,55770,0,291.0,2026-08-19,0,-1,1068.0,46.0
21827,48564,Evoker,Preservation,Flameshaper,Healer,US,Kings' Rest,6,1,1077.3,30292,0,296.0,2026-08-19,0,-1,1068.0,46.0
21827,48567,Hunter,Survival,Pack Leader,DPS,US,Kings' Rest,6,1,1077.3,103938,0,290.0,2026-08-19,0,-1,1068.0,46.0
21828,48571,Mage,Frost,Spellslinger,DPS,US,Ruby Life Pools,2,1,851.8,138533,0,292.0,2026-08-19,0,-1,843.0,49.8
21828,48570,Hunter,BeastMastery,Pack Leader,DPS,US,Ruby Life Pools,2,1,851.8,130142,0,296.0,2026-08-19,0,-1,843.0,49.8
21828,48569,Druid,Restoration,Wildstalker,Healer,US,Ruby Life Pools,2,1,851.8,11194,0,296.0,2026-08-19,0,-1,843.0,49.8
21828,48568,DeathKnight,Blood,San'layn,Tank,US,Ruby Life Pools,2,1,851.8,76144,0,294.0,2026-08-19,0,-1,843.0,49.8
21828,48572,Priest,Shadow,Archon,DPS,US,Ruby Life Pools,2,1,851.8,110182,0,293.0,2026-08-19,0,-1,843.0,49.8
21832,47857,Paladin,Holy,Unknown,Healer,CN,The Blinding Vale,5,1,785.4,36246,0,293.0,2026-08-20,0,-1,776.0,56.9
21832,47856,Warrior,Protection,Unknown,Tank,CN,The Blinding Vale,5,1,785.4,113205,0,294.0,2026-08-20,0,-1,776.0,56.9
21832,47860,Hunter,BeastMastery,Unknown,DPS,CN,The Blinding Vale,5,1,785.4,178533,0,295.0,2026-08-20,0,-1,776.0,56.9
21832,47858,Mage,Arcane,Unknown,DPS,CN,The Blinding Vale,5,1,785.4,193902,0,291.0,2026-08-20,0,-1,776.0,56.9
21832,47859,Warlock,Demonology,Unknown,DPS,CN,The Blinding Vale,5,1,785.4,208674,0,293.0,2026-08-20,0,-1,776.0,56.9
21836,43821,Mage,Arcane,Sunfury,DPS,EU,Altar of Fangs,10,1,1163.3,264679,0,298.0,2026-08-19,0,-1,1155.0,35.9
21836,43822,Druid,Balance,Elune's Chosen,DPS,EU,Altar of Fangs,10,1,1163.3,232995,0,297.0,2026-08-19,0,-1,1155.0,35.9
21836,43820,DemonHunter,Devourer,Void-Scarred,DPS,EU,Altar of Fangs,10,1,1163.3,244922,0,296.0,2026-08-19,0,-1,1155.0,35.9
21836,43858,Priest,Holy,Oracle,Healer,EU,Altar of Fangs,10,1,1163.3,37673,0,292.0,2026-08-19,0,-1,1155.0,35.9
21836,43818,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,10,1,1163.3,141841,0,297.0,2026-08-19,0,-1,1155.0,35.9
21839,48586,Shaman,Elemental,Farseer,DPS,US,Altar of Fangs,11,1,1448.6,221391,0,296.0,2026-08-20,0,-1,1450.0,19.5
21839,48585,Paladin,Holy,Herald of the Sun,Healer,US,Altar of Fangs,11,1,1448.6,19083,2,298.0,2026-08-20,0,-1,1450.0,19.5
21839,16429,DemonHunter,Vengeance,Annihilator,Tank,US,Altar of Fangs,11,1,1448.6,150077,0,305.0,2026-08-20,0,-1,1450.0,19.5
21839,4417,DeathKnight,Frost,Deathbringer,DPS,US,Altar of Fangs,11,1,1448.6,181677,0,296.0,2026-08-20,0,-1,1450.0,19.5
21839,48587,Warrior,Arms,Slayer,DPS,US,Altar of Fangs,11,1,1448.6,196482,0,303.0,2026-08-20,0,-1,1450.0,19.5
21840,102,Paladin,Retribution,Templar,DPS,US,Murder Row,12,1,1640.3,197614,0,301.0,2026-08-20,0,-1,1632.0,20.0
21840,32702,Shaman,Restoration,Totemic,Healer,US,Murder Row,12,1,1640.3,26770,0,305.0,2026-08-20,0,-1,1632.0,20.0
21840,45073,Hunter,Marksmanship,Sentinel,DPS,US,Murder Row,12,1,1640.3,183639,0,305.0,2026-08-20,0,-1,1632.0,20.0
21840,45072,DeathKnight,Blood,Deathbringer,Tank,US,Murder Row,12,1,1640.3,86604,0,305.0,2026-08-20,0,-1,1632.0,20.0
21840,1273,Warrior,Arms,Slayer,DPS,US,Murder Row,12,1,1640.3,194790,0,298.0,2026-08-20,0,-1,1632.0,20.0
21844,48598,Paladin,Retribution,Templar,DPS,EU,Kings' Rest,5,1,1181.8,88511,0,292.0,2026-08-19,0,-1,1173.0,40.7
21844,48595,Paladin,Protection,Lightsmith,Tank,EU,Kings' Rest,5,1,1181.8,57507,0,284.0,2026-08-19,0,-1,1173.0,40.7
21844,48596,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Kings' Rest,5,1,1181.8,21676,1,289.0,2026-08-19,0,-1,1173.0,40.7
21844,48599,Druid,Feral,Druid of the Claw,DPS,EU,Kings' Rest,5,1,1181.8,84689,0,287.0,2026-08-19,0,-1,1173.0,40.7
21844,48597,DeathKnight,Frost,Deathbringer,DPS,EU,Kings' Rest,5,1,1181.8,111754,0,296.0,2026-08-19,0,-1,1173.0,40.7
21845,48603,Mage,Arcane,Sunfury,DPS,EU,Murder Row,5,1,1217.7,124225,2,295.0,2026-08-19,0,-1,1209.0,40.7
21845,48602,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Murder Row,5,1,1217.7,114632,1,293.0,2026-08-19,0,-1,1209.0,40.7
21845,48600,Warrior,Protection,Mountain Thane,Tank,EU,Murder Row,5,1,1217.7,57153,1,293.0,2026-08-19,0,-1,1209.0,40.7
21845,48601,Shaman,Restoration,Totemic,Healer,EU,Murder Row,5,1,1217.7,14532,3,284.0,2026-08-19,0,-1,1209.0,40.7
21845,48604,Rogue,Subtlety,Deathstalker,DPS,EU,Murder Row,5,1,1217.7,153166,1,293.0,2026-08-19,0,-1,1209.0,40.7
21856,48636,Hunter,BeastMastery,Pack Leader,DPS,US,Voidscar Arena,4,1,1000.4,119940,0,294.0,2026-08-19,0,-1,992.0,44.9
21856,48635,Rogue,Assassination,Deathstalker,DPS,US,Voidscar Arena,4,1,1000.4,152196,2,292.0,2026-08-19,0,-1,992.0,44.9
21856,48637,Shaman,Elemental,Farseer,DPS,US,Voidscar Arena,4,1,1000.4,85242,0,280.0,2026-08-19,0,-1,992.0,44.9
21856,48634,Priest,Holy,Oracle,Healer,US,Voidscar Arena,4,1,1000.4,13587,0,291.0,2026-08-19,0,-1,992.0,44.9
21856,48633,Monk,Brewmaster,Shado-Pan,Tank,US,Voidscar Arena,4,1,1000.4,45707,2,282.0,2026-08-19,0,-1,992.0,44.9
21859,48642,Monk,Windwalker,Unknown,DPS,US,Voidscar Arena,4,1,1052.3,114102,0,293.0,2026-08-20,0,-1,1044.0,42.0
21859,48638,Warrior,Protection,Unknown,Tank,US,Voidscar Arena,4,1,1052.3,65918,0,281.0,2026-08-20,0,-1,1044.0,42.0
21859,48639,Druid,Restoration,Unknown,Healer,US,Voidscar Arena,4,1,1052.3,4165,0,284.0,2026-08-20,0,-1,1044.0,42.0
21859,48640,Druid,Balance,Unknown,DPS,US,Voidscar Arena,4,1,1052.3,104767,1,284.0,2026-08-20,0,-1,1044.0,42.0
21859,48641,Mage,Arcane,Unknown,DPS,US,Voidscar Arena,4,1,1052.3,114720,1,292.0,2026-08-20,0,-1,1044.0,42.0
21862,48649,Rogue,Outlaw,Trickster,DPS,US,Altar of Fangs,5,1,1072.8,140429,0,288.0,2026-08-19,0,-1,1064.0,40.9
21862,48647,Druid,Restoration,Wildstalker,Healer,US,Altar of Fangs,5,1,1072.8,9528,0,290.0,2026-08-19,0,-1,1064.0,40.9
21862,48646,Warrior,Protection,Mountain Thane,Tank,US,Altar of Fangs,5,1,1072.8,95012,0,290.0,2026-08-19,0,-1,1064.0,40.9
21862,48650,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,5,1,1072.8,116574,1,294.0,2026-08-19,0,-1,1064.0,40.9
21862,48648,Hunter,Marksmanship,Sentinel,DPS,US,Altar of Fangs,5,1,1072.8,161552,0,295.0,2026-08-19,0,-1,1064.0,40.9
21865,48655,Shaman,Restoration,Totemic,Healer,US,Murder Row,6,1,1155.0,11889,0,294.0,2026-08-19,0,-1,1146.0,43.8
