run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer
52438,111404,DemonHunter,Devourer,Void-Scarred,DPS,US,Ruby Life Pools,2,1,890.6,155385,1,304.0,2026-08-22,0,-1,,
52444,111416,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Temple of Sethraliss,13,1,1654.5,174805,1,308.0,2026-08-22,0,-1,,
52444,12531,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Temple of Sethraliss,13,1,1654.5,221706,1,304.0,2026-08-22,0,-1,,
52444,79914,Priest,Discipline,Oracle,Healer,EU,Temple of Sethraliss,13,1,1654.5,22140,0,305.0,2026-08-22,0,-1,,
52444,77022,Mage,Arcane,Sunfury,DPS,EU,Temple of Sethraliss,13,1,1654.5,233099,0,309.0,2026-08-22,0,-1,,
52444,111415,Paladin,Protection,Lightsmith,Tank,EU,Temple of Sethraliss,13,1,1654.5,92164,0,301.0,2026-08-22,0,-1,,
52446,111421,Hunter,BeastMastery,Pack Leader,DPS,EU,Ruby Life Pools,6,1,957.2,160065,0,288.0,2026-08-22,0,-1,959.0,42.9
52446,111418,Druid,Restoration,Wildstalker,Healer,EU,Ruby Life Pools,6,1,957.2,16596,0,298.0,2026-08-22,0,-1,959.0,42.9
52446,98532,DeathKnight,Blood,Deathbringer,Tank,EU,Ruby Life Pools,6,1,957.2,126282,0,292.0,2026-08-22,0,-1,959.0,42.9
52446,111420,Druid,Balance,Elune's Chosen,DPS,EU,Ruby Life Pools,6,1,957.2,132658,1,296.0,2026-08-22,0,-1,959.0,42.9
52446,111419,Paladin,Retribution,Templar,DPS,EU,Ruby Life Pools,6,1,957.2,116880,1,295.0,2026-08-22,0,-1,959.0,42.9
52448,111426,Paladin,Retribution,Templar,DPS,US,Altar of Fangs,5,1,1055.0,82495,0,289.0,2026-08-22,0,-1,,
52448,111425,Warlock,Demonology,Diabolist,DPS,US,Altar of Fangs,5,1,1055.0,163843,0,301.0,2026-08-22,0,-1,,
52448,111423,Druid,Guardian,Druid of the Claw,Tank,US,Altar of Fangs,5,1,1055.0,54763,0,298.0,2026-08-22,0,-1,,
52448,12585,Hunter,BeastMastery,Pack Leader,DPS,US,Altar of Fangs,5,1,1055.0,179555,0,302.0,2026-08-22,0,-1,,
