run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer,set_pieces,player_rating
9811,19417,Paladin,Retribution,Templar,DPS,EU,Kings' Rest,12,0,2320.8,122104,2,293.0,2026-08-19,0,-1,2432.0,-22.9,,
81759,70185,DeathKnight,Blood,San'layn,Tank,EU,Den of Nalorakk,16,1,1747.0,149969,0,314.0,2026-08-23,0,-1,1739.0,9.4,,
81759,22549,Paladin,Holy,Herald of the Sun,Healer,EU,Den of Nalorakk,16,1,1747.0,24496,0,305.0,2026-08-23,0,-1,1739.0,9.4,,
81759,140823,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,16,1,1747.0,259861,0,313.0,2026-08-23,0,-1,1739.0,9.4,,
81759,18277,DemonHunter,Devourer,Annihilator,DPS,EU,Den of Nalorakk,16,1,1747.0,217901,0,306.0,2026-08-23,0,-1,1739.0,9.4,,
81759,60476,Warlock,Demonology,Diabolist,DPS,EU,Den of Nalorakk,16,1,1747.0,261010,0,311.0,2026-08-23,0,-1,1739.0,9.4,,
20840,39312,DeathKnight,Blood,San'layn,Tank,EU,Temple of Sethraliss,12,1,1707.1,133644,1,299.0,2026-08-19,0,-1,1894.0,1.4,,
20840,46360,Paladin,Holy,Herald of the Sun,Healer,EU,Temple of Sethraliss,12,1,1707.1,8780,2,295.0,2026-08-19,0,-1,1894.0,1.4,,
20840,28771,Warrior,Arms,Slayer,DPS,EU,Temple of Sethraliss,12,1,1707.1,181423,2,301.0,2026-08-19,0,-1,1894.0,1.4,,
20840,46361,Hunter,BeastMastery,Pack Leader,DPS,EU,Temple of Sethraliss,12,1,1707.1,171572,3,294.0,2026-08-19,0,-1,1894.0,1.4,,
20840,46362,Paladin,Retribution,Herald of the Sun,DPS,EU,Temple of Sethraliss,12,1,1707.1,175047,5,295.0,2026-08-19,0,-1,1894.0,1.4,,
35500,68029,DeathKnight,Blood,San'layn,Tank,CN,The Blinding Vale,10,1,1068.5,152761,0,304.0,2026-08-21,0,-1,1060.0,41.1,,
35500,68030,Priest,Holy,Oracle,Healer,CN,The Blinding Vale,10,1,1068.5,40107,0,303.0,2026-08-21,0,-1,1060.0,41.1,,
35500,68031,Shaman,Elemental,Farseer,DPS,CN,The Blinding Vale,10,1,1068.5,293608,0,309.0,2026-08-21,0,-1,1060.0,41.1,,
35500,68033,Mage,Arcane,Sunfury,DPS,CN,The Blinding Vale,10,1,1068.5,196481,0,303.0,2026-08-21,0,-1,1060.0,41.1,,
35500,68032,Rogue,Assassination,Deathstalker,DPS,CN,The Blinding Vale,10,1,1068.5,218802,0,297.0,2026-08-21,0,-1,1060.0,41.1,,
29989,16183,DeathKnight,Blood,San'layn,Tank,US,Murder Row,13,1,1803.2,121352,0,305.0,2026-08-20,0,-1,1825.0,10.5,,
