run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer,set_pieces,player_rating
67790,78674,Shaman,Restoration,Totemic,Healer,US,Murder Row,12,1,1502.5,35252,0,311.0,2026-08-23,0,-1,1502.0,26.3,,
67790,120330,Rogue,Outlaw,Trickster,DPS,US,Murder Row,12,1,1502.5,183470,0,310.0,2026-08-23,0,-1,1502.0,26.3,,
67790,301,DemonHunter,Devourer,Void-Scarred,DPS,US,Murder Row,12,1,1502.5,231860,0,312.0,2026-08-23,0,-1,1502.0,26.3,,2720
67790,8254,Warrior,Arms,Slayer,DPS,US,Murder Row,12,1,1502.5,202004,0,305.0,2026-08-23,0,-1,1502.0,26.3,,
68209,139008,DemonHunter,Vengeance,Annihilator,Tank,EU,Altar of Fangs,12,1,1413.0,140748,0,292.0,2026-08-21,0,-1,1413.0,21.5,,
68209,63926,Evoker,Preservation,Flameshaper,Healer,EU,Altar of Fangs,12,1,1413.0,108555,0,306.0,2026-08-21,0,-1,1413.0,21.5,,
68209,47495,Paladin,Retribution,Templar,DPS,EU,Altar of Fangs,12,1,1413.0,231017,1,309.0,2026-08-21,0,-1,1413.0,21.5,,
68209,139009,Shaman,Enhancement,Stormbringer,DPS,EU,Altar of Fangs,12,1,1413.0,199732,0,293.0,2026-08-21,0,-1,1413.0,21.5,,
68209,113771,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,12,1,1413.0,189451,0,304.0,2026-08-21,0,-1,1413.0,21.5,,
1684,4531,Paladin,Protection,Templar,Tank,US,Kings' Rest,10,1,1641.7,73809,0,291.0,2026-08-19,0,-1,1642.0,17.1,,
1684,4532,Priest,Holy,Oracle,Healer,US,Kings' Rest,10,1,1641.7,19497,0,290.0,2026-08-19,0,-1,1642.0,17.1,,
1684,4533,Shaman,Elemental,Farseer,DPS,US,Kings' Rest,10,1,1641.7,114079,0,286.0,2026-08-19,0,-1,1642.0,17.1,,
1684,4534,Mage,Arcane,Sunfury,DPS,US,Kings' Rest,10,1,1641.7,133347,1,289.0,2026-08-19,0,-1,1642.0,17.1,,
1684,4535,Rogue,Subtlety,Deathstalker,DPS,US,Kings' Rest,10,1,1641.7,131938,0,292.0,2026-08-19,0,-1,1642.0,17.1,,
26776,59133,DeathKnight,Blood,San'layn,Tank,EU,Temple of Sethraliss,11,1,1330.6,108997,0,299.0,2026-08-20,0,-1,1331.0,30.7,,
26776,59134,Evoker,Preservation,Flameshaper,Healer,EU,Temple of Sethraliss,11,1,1330.6,46227,0,306.0,2026-08-20,0,-1,1331.0,30.7,,
26776,59135,Priest,Shadow,Voidweaver,DPS,EU,Temple of Sethraliss,11,1,1330.6,207615,0,300.0,2026-08-20,0,-1,1331.0,30.7,,
26776,59136,DemonHunter,Devourer,Void-Scarred,DPS,EU,Temple of Sethraliss,11,1,1330.6,201680,0,302.0,2026-08-20,0,-1,1331.0,30.7,,
26776,59137,Mage,Arcane,Sunfury,DPS,EU,Temple of Sethraliss,11,1,1330.6,199210,2,301.0,2026-08-20,0,-1,1331.0,30.7,,
850,2902,DemonHunter,Vengeance,Annihilator,Tank,US,Kings' Rest,11,0,2227.0,66585,5,293.0,2026-08-19,0,-1,2227.0,-12.5,,
850,2903,Priest,Discipline,Oracle,Healer,US,Kings' Rest,11,0,2227.0,14982,3,294.0,2026-08-19,0,-1,2227.0,-12.5,,
850,2904,Hunter,Marksmanship,Sentinel,DPS,US,Kings' Rest,11,0,2227.0,105759,6,296.0,2026-08-19,0,-1,2227.0,-12.5,,
850,2905,Mage,Arcane,Sunfury,DPS,US,Kings' Rest,11,0,2227.0,107649,4,293.0,2026-08-19,0,-1,2227.0,-12.5,,
850,2906,Monk,Windwalker,Shado-Pan,DPS,US,Kings' Rest,11,0,2227.0,114459,4,293.0,2026-08-19,0,-1,2227.0,-12.5,,
45043,25232,DeathKnight,Blood,Deathbringer,Tank,EU,Ruby Life Pools,13,1,1474.0,107160,1,308.0,2026-08-22,0,-1,,,,
45043,34836,Shaman,Restoration,Totemic,Healer,EU,Ruby Life Pools,13,1,1474.0,35736,2,305.0,2026-08-22,0,-1,,,,
45043,60695,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Ruby Life Pools,13,1,1474.0,203903,1,304.0,2026-08-22,0,-1,,,,
45043,84080,Warrior,Arms,Slayer,DPS,EU,Ruby Life Pools,13,1,1474.0,219996,1,309.0,2026-08-22,0,-1,,,,
45043,94810,Rogue,Assassination,Deathstalker,DPS,EU,Ruby Life Pools,13,1,1474.0,231989,1,302.0,2026-08-22,0,-1,,,,
25992,57707,Monk,Brewmaster,Master of Harmony,Tank,US,Den of Nalorakk,8,1,1077.2,71915,0,288.0,2026-08-20,0,-1,1077.0,43.9,,
25992,57708,Evoker,Preservation,Flameshaper,Healer,US,Den of Nalorakk,8,1,1077.2,29897,1,306.0,2026-08-20,0,-1,1077.0,43.9,,
25992,39067,Mage,Arcane,Sunfury,DPS,US,Den of Nalorakk,8,1,1077.2,178906,0,305.0,2026-08-20,0,-1,1077.0,43.9,,
25992,17219,Warrior,Arms,Slayer,DPS,US,Den of Nalorakk,8,1,1077.2,177266,0,310.0,2026-08-20,0,-1,1077.0,43.9,,
25992,57709,Druid,Feral,Druid of the Claw,DPS,US,Den of Nalorakk,8,1,1077.2,138195,0,296.0,2026-08-20,0,-1,1077.0,43.9,,
74477,31965,Warrior,Protection,Mountain Thane,Tank,EU,Den of Nalorakk,13,1,1532.3,108332,0,307.0,2026-08-23,0,-1,1532.0,20.2,,
74477,30698,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Den of Nalorakk,13,1,1532.3,49804,0,307.0,2026-08-23,0,-1,1532.0,20.2,,
74477,31968,Shaman,Elemental,Farseer,DPS,EU,Den of Nalorakk,13,1,1532.3,164171,2,295.0,2026-08-23,0,-1,1532.0,20.2,,
74477,101963,Druid,Balance,Elune's Chosen,DPS,EU,Den of Nalorakk,13,1,1532.3,196306,0,312.0,2026-08-23,0,-1,1532.0,20.2,,
74477,19599,Hunter,BeastMastery,Pack Leader,DPS,EU,Den of Nalorakk,13,1,1532.3,203150,1,309.0,2026-08-23,0,-1,1532.0,20.2,,
37251,80261,Paladin,Protection,Templar,Tank,US,Temple of Sethraliss,3,1,1171.6,67048,0,292.0,2026-08-20,0,-1,1172.0,39.0,,
37251,80262,Druid,Restoration,Wildstalker,Healer,US,Temple of Sethraliss,3,1,1171.6,1068,1,293.0,2026-08-20,0,-1,1172.0,39.0,,
37251,80263,Mage,Frost,Spellslinger,DPS,US,Temple of Sethraliss,3,1,1171.6,70495,0,291.0,2026-08-20,0,-1,1172.0,39.0,,
37251,80264,DemonHunter,Devourer,Void-Scarred,DPS,US,Temple of Sethraliss,3,1,1171.6,122690,0,284.0,2026-08-20,0,-1,1172.0,39.0,,
37251,80265,Rogue,Subtlety,Deathstalker,DPS,US,Temple of Sethraliss,3,1,1171.6,141212,0,290.0,2026-08-20,0,-1,1172.0,39.0,,
15215,30568,Paladin,Protection,Lightsmith,Tank,EU,Altar of Fangs,4,1,954.1,103403,0,291.0,2026-08-19,0,-1,954.0,47.0,,
15215,30569,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Altar of Fangs,4,1,954.1,39311,0,291.0,2026-08-19,0,-1,954.0,47.0,,
15215,32002,Shaman,Elemental,Stormbringer,DPS,EU,Altar of Fangs,4,1,954.1,164519,0,294.0,2026-08-19,0,-1,954.0,47.0,,
15215,30571,Hunter,BeastMastery,Pack Leader,DPS,EU,Altar of Fangs,4,1,954.1,126627,0,293.0,2026-08-19,0,-1,954.0,47.0,,
15215,29850,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Altar of Fangs,4,1,954.1,164407,0,291.0,2026-08-19,0,-1,954.0,47.0,,
10174,20413,Paladin,Protection,Lightsmith,Tank,EU,Kings' Rest,12,1,1757.0,62696,0,290.0,2026-08-19,0,-1,1757.0,11.3,,
10174,20414,Paladin,Holy,Herald of the Sun,Healer,EU,Kings' Rest,12,1,1757.0,15323,0,296.0,2026-08-19,0,-1,1757.0,11.3,,
10174,19158,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,12,1,1757.0,139433,0,296.0,2026-08-19,0,-1,1757.0,11.3,,
10174,19159,Rogue,Assassination,Deathstalker,DPS,EU,Kings' Rest,12,1,1757.0,139916,1,299.0,2026-08-19,0,-1,1757.0,11.3,,3259
10174,20415,Mage,Arcane,Sunfury,DPS,EU,Kings' Rest,12,1,1757.0,133163,1,299.0,2026-08-19,0,-1,1757.0,11.3,,
59379,57164,DeathKnight,Blood,San'layn,Tank,CN,Kings' Rest,11,1,1155.7,83571,0,309.0,2026-08-23,0,-1,1156.0,41.6,,
59379,107729,Paladin,Holy,Lightsmith,Healer,CN,Kings' Rest,11,1,1155.7,46903,0,304.0,2026-08-23,0,-1,1156.0,41.6,,
59379,107732,Shaman,Elemental,Farseer,DPS,CN,Kings' Rest,11,1,1155.7,212600,0,314.0,2026-08-23,0,-1,1156.0,41.6,,
59379,72671,Shaman,Elemental,Farseer,DPS,CN,Kings' Rest,11,1,1155.7,139027,0,301.0,2026-08-23,0,-1,1156.0,41.6,,
59379,66719,Mage,Arcane,Sunfury,DPS,CN,Kings' Rest,11,1,1155.7,203408,0,311.0,2026-08-23,0,-1,1156.0,41.6,,
28760,19148,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,10,1,1202.1,136613,0,304.0,2026-08-21,0,-1,1202.0,41.1,,
28760,13560,Druid,Restoration,Wildstalker,Healer,EU,Murder Row,10,1,1202.1,26025,0,306.0,2026-08-21,0,-1,1202.0,41.1,,
28760,58118,Mage,Arcane,Sunfury,DPS,EU,Murder Row,10,1,1202.1,255926,0,312.0,2026-08-21,0,-1,1202.0,41.1,,
28760,13491,Warlock,Demonology,Diabolist,DPS,EU,Murder Row,10,1,1202.1,214624,0,299.0,2026-08-21,0,-1,1202.0,41.1,,
28760,55798,DeathKnight,Unholy,San'layn,DPS,EU,Murder Row,10,1,1202.1,169175,0,301.0,2026-08-21,0,-1,1202.0,41.1,,
39390,512,DeathKnight,Blood,Deathbringer,Tank,US,Ruby Life Pools,13,1,1548.8,123911,0,307.0,2026-08-20,0,-1,1549.0,7.8,,3204
39390,22051,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Ruby Life Pools,13,1,1548.8,47381,1,299.0,2026-08-20,0,-1,1549.0,7.8,,
39390,24857,DemonHunter,Devourer,Void-Scarred,DPS,US,Ruby Life Pools,13,1,1548.8,167684,3,302.0,2026-08-20,0,-1,1549.0,7.8,,
39390,52037,Mage,Arcane,Sunfury,DPS,US,Ruby Life Pools,13,1,1548.8,218371,0,303.0,2026-08-20,0,-1,1549.0,7.8,,
39390,859,Paladin,Retribution,Templar,DPS,US,Ruby Life Pools,13,1,1548.8,193569,1,306.0,2026-08-20,0,-1,1549.0,7.8,,3271
5688,9699,DemonHunter,Vengeance,Annihilator,Tank,US,Altar of Fangs,10,1,1545.3,96757,2,294.0,2026-08-19,0,-1,1545.0,14.2,,
5688,11960,Priest,Discipline,Oracle,Healer,US,Altar of Fangs,10,1,1545.3,17908,1,297.0,2026-08-19,0,-1,1545.0,14.2,,
5688,9701,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,10,1,1545.3,180975,1,294.0,2026-08-19,0,-1,1545.0,14.2,,
5688,9703,Warrior,Arms,Slayer,DPS,US,Altar of Fangs,10,1,1545.3,203832,2,304.0,2026-08-19,0,-1,1545.0,14.2,,
5688,9702,Warlock,Demonology,Diabolist,DPS,US,Altar of Fangs,10,1,1545.3,203755,1,293.0,2026-08-19,0,-1,1545.0,14.2,,
27018,54379,Druid,Guardian,Elune's Chosen,Tank,CN,Kings' Rest,11,1,1384.5,70191,0,294.0,2026-08-21,0,-1,1384.0,30.1,,
27018,54380,Priest,Holy,Oracle,Healer,CN,Kings' Rest,11,1,1384.5,32647,1,302.0,2026-08-21,0,-1,1384.0,30.1,,
27018,53011,Mage,Fire,Sunfury,DPS,CN,Kings' Rest,11,1,1384.5,187193,0,294.0,2026-08-21,0,-1,1384.0,30.1,,
27018,53009,Warlock,Demonology,Diabolist,DPS,CN,Kings' Rest,11,1,1384.5,166363,0,295.0,2026-08-21,0,-1,1384.0,30.1,,
27018,59584,DeathKnight,Unholy,Rider of the Apocalypse,DPS,CN,Kings' Rest,11,1,1384.5,147318,1,293.0,2026-08-21,0,-1,1384.0,30.1,,
31686,68243,Paladin,Protection,Templar,Tank,US,Ruby Life Pools,3,1,830.4,60008,0,290.0,2026-08-20,0,-1,830.0,50.6,,
31686,68244,Druid,Restoration,Keeper of the Grove,Healer,US,Ruby Life Pools,3,1,830.4,14960,0,289.0,2026-08-20,0,-1,830.0,50.6,,
31686,68245,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,3,1,830.4,96030,0,284.0,2026-08-20,0,-1,830.0,50.6,,
31686,68246,Warrior,Arms,Slayer,DPS,US,Ruby Life Pools,3,1,830.4,163881,0,297.0,2026-08-20,0,-1,830.0,50.6,,
31686,68247,Mage,Arcane,Sunfury,DPS,US,Ruby Life Pools,3,1,830.4,147233,0,296.0,2026-08-20,0,-1,830.0,50.6,,
33622,35041,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,11,1,1132.6,110207,0,308.0,2026-08-21,0,-1,1133.0,32.6,,
33622,72797,Priest,Holy,Oracle,Healer,EU,Ruby Life Pools,11,1,1132.6,34960,0,300.0,2026-08-21,0,-1,1133.0,32.6,,
33622,38650,Shaman,Elemental,Farseer,DPS,EU,Ruby Life Pools,11,1,1132.6,243672,0,301.0,2026-08-21,0,-1,1133.0,32.6,,
33622,72798,Paladin,Retribution,Templar,DPS,EU,Ruby Life Pools,11,1,1132.6,231284,0,302.0,2026-08-21,0,-1,1133.0,32.6,,
33622,72799,Warlock,Demonology,Diabolist,DPS,EU,Ruby Life Pools,11,1,1132.6,241940,0,299.0,2026-08-21,0,-1,1133.0,32.6,,
62150,19657,DeathKnight,Blood,San'layn,Tank,EU,Kings' Rest,11,1,1342.3,110367,0,302.0,2026-08-23,0,-1,1342.0,32.2,,
62150,127494,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Kings' Rest,11,1,1342.3,38501,0,295.0,2026-08-23,0,-1,1342.0,32.2,,
62150,19660,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,11,1,1342.3,197004,1,304.0,2026-08-23,0,-1,1342.0,32.2,,
62150,133537,Rogue,Assassination,Deathstalker,DPS,EU,Kings' Rest,11,1,1342.3,104679,3,285.0,2026-08-23,0,-1,1342.0,32.2,,
62150,133538,Shaman,Elemental,Farseer,DPS,EU,Kings' Rest,11,1,1342.3,169566,0,301.0,2026-08-23,0,-1,1342.0,32.2,,
48707,102561,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,2,1,1194.6,63337,0,290.0,2026-08-19,0,-1,,,,
48707,102565,Shaman,Restoration,Totemic,Healer,EU,Murder Row,2,1,1194.6,14057,0,279.0,2026-08-19,0,-1,,,,
48707,102563,Evoker,Devastation,Scalecommander,DPS,EU,Murder Row,2,1,1194.6,95052,0,281.0,2026-08-19,0,-1,,,,
48707,102564,Warlock,Destruction,Diabolist,DPS,EU,Murder Row,2,1,1194.6,119160,1,291.0,2026-08-19,0,-1,,,,
48707,103025,Hunter,BeastMastery,Pack Leader,DPS,EU,Murder Row,2,1,1194.6,91150,1,288.0,2026-08-19,0,-1,,,,
55404,117527,DeathKnight,Blood,San'layn,Tank,US,Kings' Rest,9,1,1238.0,72644,0,304.0,2026-08-23,0,-1,,,,
55404,52261,Shaman,Restoration,Totemic,Healer,US,Kings' Rest,9,1,1238.0,11321,0,304.0,2026-08-23,0,-1,,,,
55404,37827,Druid,Balance,Elune's Chosen,DPS,US,Kings' Rest,9,1,1238.0,168087,0,308.0,2026-08-23,0,-1,,,,
55404,117528,Mage,Arcane,Sunfury,DPS,US,Kings' Rest,9,1,1238.0,134338,1,290.0,2026-08-23,0,-1,,,,
55404,37830,Monk,Windwalker,Shado-Pan,DPS,US,Kings' Rest,9,1,1238.0,130052,0,303.0,2026-08-23,0,-1,,,,
32126,1846,DeathKnight,Blood,San'layn,Tank,US,Altar of Fangs,12,1,1467.2,150726,1,313.0,2026-08-22,0,-1,1467.0,18.5,,2949
32126,11047,Shaman,Restoration,Totemic,Healer,US,Altar of Fangs,12,1,1467.2,33241,2,305.0,2026-08-22,0,-1,1467.0,18.5,,
32126,56183,DemonHunter,Devourer,Void-Scarred,DPS,US,Altar of Fangs,12,1,1467.2,192641,1,301.0,2026-08-22,0,-1,1467.0,18.5,,
32126,1850,DemonHunter,Devourer,Void-Scarred,DPS,US,Altar of Fangs,12,1,1467.2,251420,1,309.0,2026-08-22,0,-1,1467.0,18.5,,2902
32126,1848,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,12,1,1467.2,264563,2,310.0,2026-08-22,0,-1,1467.0,18.5,,3014
27548,60458,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,3,1,987.0,141784,0,301.0,2026-08-21,0,-1,987.0,45.2,,
27548,60459,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Altar of Fangs,3,1,987.0,38921,0,286.0,2026-08-21,0,-1,987.0,45.2,,
