run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer,set_pieces,player_rating
76663,70780,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,16,1,1631.8,219649,1,307.0,2026-08-23,0,-1,1632.0,2.9,,
34169,13264,Paladin,Protection,Templar,Tank,EU,The Blinding Vale,13,1,1619.2,109357,0,301.0,2026-08-21,0,-1,1619.0,10.0,,
34169,23517,Priest,Discipline,Oracle,Healer,EU,The Blinding Vale,13,1,1619.2,21314,0,298.0,2026-08-21,0,-1,1619.0,10.0,,
34169,73962,Warrior,Arms,Slayer,DPS,EU,The Blinding Vale,13,1,1619.2,218564,0,303.0,2026-08-21,0,-1,1619.0,10.0,,
34169,73963,Hunter,Marksmanship,Sentinel,DPS,EU,The Blinding Vale,13,1,1619.2,195150,0,304.0,2026-08-21,0,-1,1619.0,10.0,,
34169,73964,Warlock,Affliction,Soul Harvester,DPS,EU,The Blinding Vale,13,1,1619.2,228276,0,309.0,2026-08-21,0,-1,1619.0,10.0,,
40912,43770,Druid,Guardian,Elune's Chosen,Tank,US,The Blinding Vale,13,1,1698.3,99879,0,301.0,2026-08-21,0,-1,1698.0,5.7,,
40912,80227,Paladin,Holy,Herald of the Sun,Healer,US,The Blinding Vale,13,1,1698.3,17016,0,310.0,2026-08-21,0,-1,1698.0,5.7,,
40912,43771,Warlock,Demonology,Diabolist,DPS,US,The Blinding Vale,13,1,1698.3,216955,0,300.0,2026-08-21,0,-1,1698.0,5.7,,
40912,6640,DemonHunter,Devourer,Annihilator,DPS,US,The Blinding Vale,13,1,1698.3,177806,0,302.0,2026-08-21,0,-1,1698.0,5.7,,2998
40912,43977,Shaman,Elemental,Farseer,DPS,US,The Blinding Vale,13,1,1698.3,228418,1,306.0,2026-08-21,0,-1,1698.0,5.7,,
29794,15820,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,12,1,1451.0,88739,0,309.0,2026-08-21,0,-1,1451.0,19.4,,
29794,63770,Paladin,Holy,Herald of the Sun,Healer,EU,Voidscar Arena,12,1,1451.0,18208,0,303.0,2026-08-21,0,-1,1451.0,19.4,,
29794,15824,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,12,1,1451.0,172571,1,309.0,2026-08-21,0,-1,1451.0,19.4,,
29794,20163,Rogue,Outlaw,Trickster,DPS,EU,Voidscar Arena,12,1,1451.0,199855,0,297.0,2026-08-21,0,-1,1451.0,19.4,,
29794,15822,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,12,1,1451.0,173740,2,305.0,2026-08-21,0,-1,1451.0,19.4,,
48243,44170,DemonHunter,Vengeance,Annihilator,Tank,EU,Kings' Rest,10,1,1004.4,117225,0,305.0,2026-08-22,0,-1,1004.0,49.3,,
48243,101468,Druid,Restoration,Wildstalker,Healer,EU,Kings' Rest,10,1,1004.4,6477,0,305.0,2026-08-22,0,-1,1004.0,49.3,,
48243,78422,Monk,Windwalker,Conduit of the Celestials,DPS,EU,Kings' Rest,10,1,1004.4,226027,0,305.0,2026-08-22,0,-1,1004.0,49.3,,
48243,18780,Shaman,Elemental,Farseer,DPS,EU,Kings' Rest,10,1,1004.4,225166,0,305.0,2026-08-22,0,-1,1004.0,49.3,,2699
48243,102002,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,10,1,1004.4,177008,0,298.0,2026-08-22,0,-1,1004.0,49.3,,
4909,10832,Paladin,Protection,Lightsmith,Tank,US,Den of Nalorakk,11,1,1872.1,83486,1,294.0,2026-08-18,0,-1,1872.0,2.5,,
4909,9854,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Den of Nalorakk,11,1,1872.1,48017,2,294.0,2026-08-18,0,-1,1872.0,2.5,,
4909,9857,Mage,Arcane,Sunfury,DPS,US,Den of Nalorakk,11,1,1872.1,143318,1,292.0,2026-08-18,0,-1,1872.0,2.5,,
4909,9855,Evoker,Augmentation,Chronowarden,DPS,US,Den of Nalorakk,11,1,1872.1,116484,1,290.0,2026-08-18,0,-1,1872.0,2.5,,
4909,9856,Rogue,Subtlety,Deathstalker,DPS,US,Den of Nalorakk,11,1,1872.1,156210,2,292.0,2026-08-18,0,-1,1872.0,2.5,,
51831,16539,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,12,1,1506.4,131851,0,308.0,2026-08-22,0,-1,,,,
51831,24658,Shaman,Restoration,Totemic,Healer,EU,Murder Row,12,1,1506.4,21966,1,295.0,2026-08-22,0,-1,,,,
51831,16541,Hunter,Marksmanship,Sentinel,DPS,EU,Murder Row,12,1,1506.4,219600,0,304.0,2026-08-22,0,-1,,,,
51831,60593,Paladin,Retribution,Templar,DPS,EU,Murder Row,12,1,1506.4,189981,0,301.0,2026-08-22,0,-1,,,,
51831,110096,Shaman,Elemental,Farseer,DPS,EU,Murder Row,12,1,1506.4,245000,1,305.0,2026-08-22,0,-1,,,,
51361,108715,Warrior,Protection,Mountain Thane,Tank,EU,Voidscar Arena,2,1,931.1,66086,0,293.0,2026-08-22,0,-1,,,,
51361,108716,Shaman,Restoration,Totemic,Healer,EU,Voidscar Arena,2,1,931.1,9696,0,292.0,2026-08-22,0,-1,,,,
51361,108717,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Voidscar Arena,2,1,931.1,106916,0,300.0,2026-08-22,0,-1,,,,
51361,108718,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,2,1,931.1,104839,0,294.0,2026-08-22,0,-1,,,,
51361,108719,Hunter,BeastMastery,Pack Leader,DPS,EU,Voidscar Arena,2,1,931.1,100962,0,293.0,2026-08-22,0,-1,,,,
74116,74595,Druid,Guardian,Unknown,Tank,CN,Den of Nalorakk,13,1,1584.2,105711,0,302.0,2026-08-23,0,-1,1584.0,17.5,,
74116,111146,Paladin,Holy,Unknown,Healer,CN,Den of Nalorakk,13,1,1584.2,34999,3,305.0,2026-08-23,0,-1,1584.0,17.5,,
74116,142754,Warrior,Arms,Unknown,DPS,CN,Den of Nalorakk,13,1,1584.2,149932,1,303.0,2026-08-23,0,-1,1584.0,17.5,,
74116,74599,Mage,Arcane,Unknown,DPS,CN,Den of Nalorakk,13,1,1584.2,228297,0,313.0,2026-08-23,0,-1,1584.0,17.5,,
74116,74597,Shaman,Elemental,Unknown,DPS,CN,Den of Nalorakk,13,1,1584.2,179790,1,307.0,2026-08-23,0,-1,1584.0,17.5,,
72421,73873,Druid,Guardian,Elune's Chosen,Tank,EU,Altar of Fangs,13,1,1558.7,135490,0,305.0,2026-08-21,0,-1,1559.0,13.4,,
72421,75874,Paladin,Holy,Herald of the Sun,Healer,EU,Altar of Fangs,13,1,1558.7,20864,0,309.0,2026-08-21,0,-1,1559.0,13.4,,
72421,72952,DemonHunter,Devourer,Void-Scarred,DPS,EU,Altar of Fangs,13,1,1558.7,243672,0,309.0,2026-08-21,0,-1,1559.0,13.4,,
72421,82523,Hunter,Marksmanship,Sentinel,DPS,EU,Altar of Fangs,13,1,1558.7,252858,0,310.0,2026-08-21,0,-1,1559.0,13.4,,
72421,36452,Shaman,Elemental,Farseer,DPS,EU,Altar of Fangs,13,1,1558.7,290308,1,310.0,2026-08-21,0,-1,1559.0,13.4,,
7493,15969,Monk,Brewmaster,Master of Harmony,Tank,EU,Kings' Rest,11,1,1487.7,66066,1,297.0,2026-08-19,0,-1,1488.0,24.9,,
7493,15970,Paladin,Holy,Herald of the Sun,Healer,EU,Kings' Rest,11,1,1487.7,14686,1,293.0,2026-08-19,0,-1,1488.0,24.9,,
7493,15971,Hunter,BeastMastery,Pack Leader,DPS,EU,Kings' Rest,11,1,1487.7,144097,0,296.0,2026-08-19,0,-1,1488.0,24.9,,
7493,15972,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,11,1,1487.7,171054,1,293.0,2026-08-19,0,-1,1488.0,24.9,,
7493,15973,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Kings' Rest,11,1,1487.7,136794,0,292.0,2026-08-19,0,-1,1488.0,24.9,,
58563,125109,Paladin,Protection,Lightsmith,Tank,CN,Murder Row,3,1,1033.3,59824,0,300.0,2026-08-23,0,-1,1033.0,49.3,,
58563,124065,Paladin,Holy,Herald of the Sun,Healer,CN,Murder Row,3,1,1033.3,4296,0,291.0,2026-08-23,0,-1,1033.0,49.3,,
58563,124068,Rogue,Subtlety,Deathstalker,DPS,CN,Murder Row,3,1,1033.3,136762,0,297.0,2026-08-23,0,-1,1033.0,49.3,,
58563,124067,Hunter,BeastMastery,Pack Leader,DPS,CN,Murder Row,3,1,1033.3,105626,0,292.0,2026-08-23,0,-1,1033.0,49.3,,
58563,125110,Mage,Arcane,Sunfury,DPS,CN,Murder Row,3,1,1033.3,139926,0,305.0,2026-08-23,0,-1,1033.0,49.3,,
15149,30867,Druid,Guardian,Elune's Chosen,Tank,US,Den of Nalorakk,5,1,1148.1,98243,0,292.0,2026-08-19,0,-1,1148.0,40.2,,
15149,31530,Priest,Discipline,Oracle,Healer,US,Den of Nalorakk,5,1,1148.1,15754,0,293.0,2026-08-19,0,-1,1148.0,40.2,,
15149,9448,Rogue,Subtlety,Deathstalker,DPS,US,Den of Nalorakk,5,1,1148.1,160905,0,298.0,2026-08-19,0,-1,1148.0,40.2,,
15149,30868,Warlock,Destruction,Hellcaller,DPS,US,Den of Nalorakk,5,1,1148.1,147786,0,299.0,2026-08-19,0,-1,1148.0,40.2,,
15149,30869,Shaman,Enhancement,Stormbringer,DPS,US,Den of Nalorakk,5,1,1148.1,121516,0,292.0,2026-08-19,0,-1,1148.0,40.2,,
31859,68647,DeathKnight,Blood,Unknown,Tank,US,Voidscar Arena,6,1,951.1,75120,0,297.0,2026-08-21,0,-1,951.0,47.2,,
