run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer
67615,56180,DeathKnight,Blood,San'layn,Tank,EU,Ruby Life Pools,8,1,1076.8,123350,0,291.0,2026-08-19,0,-1,1068.0,36.4
67615,57958,Shaman,Restoration,Totemic,Healer,EU,Ruby Life Pools,8,1,1076.8,18217,0,290.0,2026-08-19,0,-1,1068.0,36.4
67615,33036,Rogue,Subtlety,Deathstalker,DPS,EU,Ruby Life Pools,8,1,1076.8,218911,0,296.0,2026-08-19,0,-1,1068.0,36.4
67615,33037,Monk,Windwalker,Shado-Pan,DPS,EU,Ruby Life Pools,8,1,1076.8,144219,0,293.0,2026-08-19,0,-1,1068.0,36.4
67615,57959,Warrior,Arms,Slayer,DPS,EU,Ruby Life Pools,8,1,1076.8,193505,0,296.0,2026-08-19,0,-1,1068.0,36.4
67629,7479,DeathKnight,Blood,San'layn,Tank,US,Kings' Rest,5,1,1085.2,47995,1,293.0,2026-08-18,0,-1,1076.0,45.6
67629,133437,Paladin,Holy,Herald of the Sun,Healer,US,Kings' Rest,5,1,1085.2,11834,2,280.0,2026-08-18,0,-1,1076.0,45.6
67629,9045,Monk,Windwalker,Shado-Pan,DPS,US,Kings' Rest,5,1,1085.2,93653,1,294.0,2026-08-18,0,-1,1076.0,45.6
67629,7482,DemonHunter,Devourer,Void-Scarred,DPS,US,Kings' Rest,5,1,1085.2,126999,1,293.0,2026-08-18,0,-1,1076.0,45.6
67629,9044,Mage,Arcane,Sunfury,DPS,US,Kings' Rest,5,1,1085.2,113077,1,296.0,2026-08-18,0,-1,1076.0,45.6
67632,22230,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,10,1,1570.3,77600,0,296.0,2026-08-19,0,-1,1577.0,22.7
67632,22231,Paladin,Holy,Lightsmith,Healer,EU,Murder Row,10,1,1570.3,29532,0,296.0,2026-08-19,0,-1,1577.0,22.7
67632,30313,Warlock,Demonology,Diabolist,DPS,EU,Murder Row,10,1,1570.3,169021,0,296.0,2026-08-19,0,-1,1577.0,22.7
67632,22233,Hunter,Marksmanship,Sentinel,DPS,EU,Murder Row,10,1,1570.3,164639,2,302.0,2026-08-19,0,-1,1577.0,22.7
67632,30312,Warrior,Arms,Slayer,DPS,EU,Murder Row,10,1,1570.3,154202,1,302.0,2026-08-19,0,-1,1577.0,22.7
67636,133445,Paladin,Protection,Templar,Tank,US,Temple of Sethraliss,4,1,1864.3,34212,3,271.0,2026-08-20,0,-1,1856.0,3.3
67636,128035,Evoker,Preservation,Flameshaper,Healer,US,Temple of Sethraliss,4,1,1864.3,24398,3,295.0,2026-08-20,0,-1,1856.0,3.3
