run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer,set_pieces,player_rating
4193,2854,DeathKnight,Blood,San'layn,Tank,US,Altar of Fangs,11,1,1474.7,136707,0,288.0,2026-08-18,0,-1,1481.0,17.7,,3203
4193,8446,Paladin,Holy,Lightsmith,Healer,US,Altar of Fangs,11,1,1474.7,38162,1,295.0,2026-08-18,0,-1,1481.0,17.7,,
4193,6387,Warrior,Fury,Slayer,DPS,US,Altar of Fangs,11,1,1474.7,204074,0,294.0,2026-08-18,0,-1,1481.0,17.7,,2962
4193,2856,Mage,Arcane,Spellslinger,DPS,US,Altar of Fangs,11,1,1474.7,200160,2,290.0,2026-08-18,0,-1,1481.0,17.7,,3158
4193,6733,Rogue,Subtlety,Deathstalker,DPS,US,Altar of Fangs,11,1,1474.7,213039,0,293.0,2026-08-18,0,-1,1481.0,17.7,,2799
71928,664,DeathKnight,Blood,San'layn,Tank,US,Temple of Sethraliss,12,1,1412.8,157812,0,312.0,2026-08-21,0,-1,1404.0,26.9,,2927
71928,138105,Shaman,Restoration,Totemic,Healer,US,Temple of Sethraliss,12,1,1412.8,28381,0,304.0,2026-08-21,0,-1,1404.0,26.9,,
71928,667,Shaman,Elemental,Farseer,DPS,US,Temple of Sethraliss,12,1,1412.8,208121,0,304.0,2026-08-21,0,-1,1404.0,26.9,,3145
71928,138106,Hunter,Marksmanship,Sentinel,DPS,US,Temple of Sethraliss,12,1,1412.8,203578,0,306.0,2026-08-21,0,-1,1404.0,26.9,,
71928,69700,Warrior,Arms,Slayer,DPS,US,Temple of Sethraliss,12,1,1412.8,183027,0,308.0,2026-08-21,0,-1,1404.0,26.9,,
72770,12634,DeathKnight,Blood,San'layn,Tank,EU,Altar of Fangs,15,1,1721.5,147293,0,307.0,2026-08-21,0,-1,1728.0,4.0,,
72770,39116,Shaman,Restoration,Totemic,Healer,EU,Altar of Fangs,15,1,1721.5,33844,1,307.0,2026-08-21,0,-1,1728.0,4.0,,
72770,114005,Paladin,Retribution,Herald of the Sun,DPS,EU,Altar of Fangs,15,1,1721.5,269577,0,307.0,2026-08-21,0,-1,1728.0,4.0,,
72770,20474,Rogue,Assassination,Deathstalker,DPS,EU,Altar of Fangs,15,1,1721.5,300925,0,304.0,2026-08-21,0,-1,1728.0,4.0,,
72770,20476,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,15,1,1721.5,245212,0,300.0,2026-08-21,0,-1,1728.0,4.0,,
38811,83203,DeathKnight,Blood,San'layn,Tank,EU,Kings' Rest,10,1,1218.1,97865,0,301.0,2026-08-20,0,-1,1210.0,38.9,,
38811,70130,Shaman,Restoration,Totemic,Healer,EU,Kings' Rest,10,1,1218.1,32307,0,300.0,2026-08-20,0,-1,1210.0,38.9,,
38811,75694,Warrior,Arms,Slayer,DPS,EU,Kings' Rest,10,1,1218.1,155872,0,304.0,2026-08-20,0,-1,1210.0,38.9,,
38811,83204,Shaman,Enhancement,Stormbringer,DPS,EU,Kings' Rest,10,1,1218.1,138985,0,297.0,2026-08-20,0,-1,1210.0,38.9,,
38811,70131,Hunter,BeastMastery,Pack Leader,DPS,EU,Kings' Rest,10,1,1218.1,168240,0,308.0,2026-08-20,0,-1,1210.0,38.9,,
80799,8970,DeathKnight,Blood,San'layn,Tank,US,Voidscar Arena,15,1,1469.8,152380,0,312.0,2026-08-23,0,-1,1476.0,18.0,,3176
80799,36,Paladin,Holy,Herald of the Sun,Healer,US,Voidscar Arena,15,1,1469.8,24742,0,306.0,2026-08-23,0,-1,1476.0,18.0,,3220
80799,7662,Rogue,Subtlety,Deathstalker,DPS,US,Voidscar Arena,15,1,1469.8,290805,0,308.0,2026-08-23,0,-1,1476.0,18.0,,
80799,8354,Warrior,Arms,Slayer,DPS,US,Voidscar Arena,15,1,1469.8,239261,1,309.0,2026-08-23,0,-1,1476.0,18.0,,
80799,1083,Mage,Arcane,Sunfury,DPS,US,Voidscar Arena,15,1,1469.8,245622,0,307.0,2026-08-23,0,-1,1476.0,18.0,,
25165,52973,DeathKnight,Blood,San'layn,Tank,US,Altar of Fangs,2,1,903.7,75802,0,303.0,2026-08-22,0,-1,895.0,50.3,,
25165,52974,Paladin,Holy,Herald of the Sun,Healer,US,Altar of Fangs,2,1,903.7,7338,0,290.0,2026-08-22,0,-1,895.0,50.3,,
25165,52977,Warlock,Demonology,Diabolist,DPS,US,Altar of Fangs,2,1,903.7,158982,0,300.0,2026-08-22,0,-1,895.0,50.3,,
25165,52975,Evoker,Devastation,Scalecommander,DPS,US,Altar of Fangs,2,1,903.7,105196,0,297.0,2026-08-22,0,-1,895.0,50.3,,
25165,52976,DemonHunter,Devourer,Void-Scarred,DPS,US,Altar of Fangs,2,1,903.7,149540,0,302.0,2026-08-22,0,-1,895.0,50.3,,
43792,75530,Paladin,Protection,Lightsmith,Tank,CN,Temple of Sethraliss,14,0,1830.1,108625,1,305.0,2026-08-22,0,-1,,,,
43792,84803,Paladin,Holy,Herald of the Sun,Healer,CN,Temple of Sethraliss,14,0,1830.1,21047,1,302.0,2026-08-22,0,-1,,,,
43792,88546,Mage,Arcane,Sunfury,DPS,CN,Temple of Sethraliss,14,0,1830.1,228741,2,306.0,2026-08-22,0,-1,,,,
