run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer,set_pieces,player_rating
34340,17293,Shaman,Restoration,Totemic,Healer,EU,Altar of Fangs,12,1,1491.9,41874,0,307.0,2026-08-21,0,-1,1483.0,17.6,,
34340,12547,Rogue,Assassination,Deathstalker,DPS,EU,Altar of Fangs,12,1,1491.9,238589,0,305.0,2026-08-21,0,-1,1483.0,17.6,,
34340,67108,Paladin,Retribution,Templar,DPS,EU,Altar of Fangs,12,1,1491.9,236928,0,301.0,2026-08-21,0,-1,1483.0,17.6,,
34340,22636,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,12,1,1491.9,201008,0,300.0,2026-08-21,0,-1,1483.0,17.6,,
73063,2090,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,14,1,1537.9,115815,1,307.0,2026-08-22,0,-1,1589.0,5.4,,3198
73063,7141,Evoker,Preservation,Flameshaper,Healer,US,Ruby Life Pools,14,1,1537.9,39332,1,308.0,2026-08-22,0,-1,1589.0,5.4,,
73063,142136,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,14,1,1537.9,225693,1,307.0,2026-08-22,0,-1,1589.0,5.4,,
73063,11989,Mage,Arcane,Sunfury,DPS,US,Ruby Life Pools,14,1,1537.9,220852,0,301.0,2026-08-22,0,-1,1589.0,5.4,,
73063,52768,Warrior,Arms,Slayer,DPS,US,Ruby Life Pools,14,1,1537.9,216955,1,307.0,2026-08-22,0,-1,1589.0,5.4,,
34592,50634,Paladin,Protection,Templar,Tank,US,Murder Row,8,1,1125.4,91342,0,294.0,2026-08-20,0,-1,1122.0,45.0,,
34592,1767,Shaman,Restoration,Totemic,Healer,US,Murder Row,8,1,1125.4,36961,0,305.0,2026-08-20,0,-1,1122.0,45.0,,2822
34592,19781,Warlock,Demonology,Diabolist,DPS,US,Murder Row,8,1,1125.4,221354,0,303.0,2026-08-20,0,-1,1122.0,45.0,,
34592,68011,Warlock,Demonology,Diabolist,DPS,US,Murder Row,8,1,1125.4,160214,1,298.0,2026-08-20,0,-1,1122.0,45.0,,
34592,18041,Evoker,Devastation,Scalecommander,DPS,US,Murder Row,8,1,1125.4,172776,0,296.0,2026-08-20,0,-1,1122.0,45.0,,
73003,9214,DeathKnight,Blood,San'layn,Tank,US,Kings' Rest,15,1,1736.7,104331,0,312.0,2026-08-21,0,-1,1833.0,7.4,,3353
73003,16814,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Kings' Rest,15,1,1736.7,39005,1,301.0,2026-08-21,0,-1,1833.0,7.4,,
73003,18060,Warrior,Arms,Slayer,DPS,US,Kings' Rest,15,1,1736.7,172145,2,305.0,2026-08-21,0,-1,1833.0,7.4,,
73003,83021,Shaman,Elemental,Farseer,DPS,US,Kings' Rest,15,1,1736.7,163902,1,306.0,2026-08-21,0,-1,1833.0,7.4,,
73003,113816,Rogue,Outlaw,Trickster,DPS,US,Kings' Rest,15,1,1736.7,191669,3,307.0,2026-08-21,0,-1,1833.0,7.4,,
23091,51124,DemonHunter,Vengeance,Annihilator,Tank,US,Ruby Life Pools,5,1,1015.3,76649,0,294.0,2026-08-20,0,-1,1007.0,40.1,,
23091,51125,Evoker,Preservation,Flameshaper,Healer,US,Ruby Life Pools,5,1,1015.3,38751,0,295.0,2026-08-20,0,-1,1007.0,40.1,,
23091,51126,Druid,Balance,Elune's Chosen,DPS,US,Ruby Life Pools,5,1,1015.3,132365,0,292.0,2026-08-20,0,-1,1007.0,40.1,,
23091,51127,Druid,Balance,Elune's Chosen,DPS,US,Ruby Life Pools,5,1,1015.3,134768,0,297.0,2026-08-20,0,-1,1007.0,40.1,,
23091,51128,Hunter,BeastMastery,Pack Leader,DPS,US,Ruby Life Pools,5,1,1015.3,142166,0,297.0,2026-08-20,0,-1,1007.0,40.1,,
3472,7766,Monk,Brewmaster,Master of Harmony,Tank,US,Murder Row,10,1,1565.2,91934,0,294.0,2026-08-18,0,-1,1561.0,23.5,,3265
3472,7767,Paladin,Holy,Lightsmith,Healer,US,Murder Row,10,1,1565.2,33085,0,297.0,2026-08-18,0,-1,1561.0,23.5,,
3472,4861,Hunter,Survival,Sentinel,DPS,US,Murder Row,10,1,1565.2,167399,0,295.0,2026-08-18,0,-1,1561.0,23.5,,3162
3472,7768,Rogue,Outlaw,Trickster,DPS,US,Murder Row,10,1,1565.2,165087,1,293.0,2026-08-18,0,-1,1561.0,23.5,,3313
3472,7769,Mage,Arcane,Sunfury,DPS,US,Murder Row,10,1,1565.2,139664,0,291.0,2026-08-18,0,-1,1561.0,23.5,,
81791,46848,DeathKnight,Blood,San'layn,Tank,EU,Temple of Sethraliss,13,1,1571.8,130384,0,306.0,2026-08-23,0,-1,1593.0,17.0,,
81791,17560,Paladin,Holy,Herald of the Sun,Healer,EU,Temple of Sethraliss,13,1,1571.8,17404,1,312.0,2026-08-23,0,-1,1593.0,17.0,,
81791,146373,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Temple of Sethraliss,13,1,1571.8,207283,1,296.0,2026-08-23,0,-1,1593.0,17.0,,
81791,88946,Warrior,Arms,Slayer,DPS,EU,Temple of Sethraliss,13,1,1571.8,215538,0,306.0,2026-08-23,0,-1,1593.0,17.0,,
81791,66601,Shaman,Elemental,Farseer,DPS,EU,Temple of Sethraliss,13,1,1571.8,197250,0,307.0,2026-08-23,0,-1,1593.0,17.0,,
35902,77510,DeathKnight,Blood,San'layn,Tank,EU,Murder Row,10,1,1161.5,120158,0,296.0,2026-08-21,0,-1,1153.0,43.5,,
35902,19305,Druid,Restoration,Keeper of the Grove,Healer,EU,Murder Row,10,1,1161.5,25522,0,304.0,2026-08-21,0,-1,1153.0,43.5,,
35902,49255,Mage,Arcane,Sunfury,DPS,EU,Murder Row,10,1,1161.5,229734,0,308.0,2026-08-21,0,-1,1153.0,43.5,,
35902,64406,Rogue,Assassination,Deathstalker,DPS,EU,Murder Row,10,1,1161.5,198245,0,306.0,2026-08-21,0,-1,1153.0,43.5,,
35902,18599,DemonHunter,Devourer,Annihilator,DPS,EU,Murder Row,10,1,1161.5,234508,0,303.0,2026-08-21,0,-1,1153.0,43.5,,
17536,38809,Warrior,Protection,Mountain Thane,Tank,US,Voidscar Arena,4,1,988.6,76181,0,277.0,2026-08-19,0,-1,980.0,45.6,,
17536,38810,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Voidscar Arena,4,1,988.6,34716,0,292.0,2026-08-19,0,-1,980.0,45.6,,
17536,38811,Hunter,BeastMastery,Pack Leader,DPS,US,Voidscar Arena,4,1,988.6,126338,0,289.0,2026-08-19,0,-1,980.0,45.6,,
17536,38812,Shaman,Elemental,Farseer,DPS,US,Voidscar Arena,4,1,988.6,111082,0,290.0,2026-08-19,0,-1,980.0,45.6,,
17536,38813,Warlock,Demonology,Diabolist,DPS,US,Voidscar Arena,4,1,988.6,103335,0,289.0,2026-08-19,0,-1,980.0,45.6,,
12104,22677,Paladin,Protection,Templar,Tank,EU,Voidscar Arena,11,1,1313.4,97519,0,293.0,2026-08-19,0,-1,1340.0,25.6,,
12104,23998,Druid,Restoration,Wildstalker,Healer,EU,Voidscar Arena,11,1,1313.4,18668,1,290.0,2026-08-19,0,-1,1340.0,25.6,,
12104,23999,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,11,1,1313.4,181890,4,294.0,2026-08-19,0,-1,1340.0,25.6,,
12104,24000,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,11,1,1313.4,200928,2,292.0,2026-08-19,0,-1,1340.0,25.6,,
12104,22679,Monk,Windwalker,Shado-Pan,DPS,EU,Voidscar Arena,11,1,1313.4,238068,0,294.0,2026-08-19,0,-1,1340.0,25.6,,
61943,133054,DeathKnight,Blood,Deathbringer,Tank,US,Murder Row,2,1,1063.5,80914,0,307.0,2026-08-23,0,-1,,,,
61943,133055,Priest,Holy,Oracle,Healer,US,Murder Row,2,1,1063.5,24547,0,284.0,2026-08-23,0,-1,,,,
61943,133056,Mage,Frost,Spellslinger,DPS,US,Murder Row,2,1,1063.5,82252,0,298.0,2026-08-23,0,-1,,,,
61943,133057,Hunter,BeastMastery,Pack Leader,DPS,US,Murder Row,2,1,1063.5,110914,0,295.0,2026-08-23,0,-1,,,,
61943,133058,Rogue,Assassination,Deathstalker,DPS,US,Murder Row,2,1,1063.5,122271,0,296.0,2026-08-23,0,-1,,,,
38208,14128,DemonHunter,Vengeance,Annihilator,Tank,EU,Altar of Fangs,10,1,1078.7,170016,0,306.0,2026-08-21,0,-1,1071.0,40.5,,
38208,82113,Paladin,Holy,Herald of the Sun,Healer,EU,Altar of Fangs,10,1,1078.7,23371,0,292.0,2026-08-21,0,-1,1071.0,40.5,,
38208,57838,Shaman,Elemental,Farseer,DPS,EU,Altar of Fangs,10,1,1078.7,282656,0,300.0,2026-08-21,0,-1,1071.0,40.5,,
38208,46646,DeathKnight,Unholy,Rider of the Apocalypse,DPS,EU,Altar of Fangs,10,1,1078.7,234218,0,302.0,2026-08-21,0,-1,1071.0,40.5,,
38208,82114,Warrior,Arms,Slayer,DPS,EU,Altar of Fangs,10,1,1078.7,247803,0,303.0,2026-08-21,0,-1,1071.0,40.5,,
19047,42022,DemonHunter,Vengeance,Annihilator,Tank,EU,Kings' Rest,9,1,1224.2,83339,0,299.0,2026-08-19,0,-1,1231.0,37.8,,
19047,42023,Shaman,Restoration,Totemic,Healer,EU,Kings' Rest,9,1,1224.2,26899,1,303.0,2026-08-19,0,-1,1231.0,37.8,,
19047,42024,Hunter,BeastMastery,Pack Leader,DPS,EU,Kings' Rest,9,1,1224.2,136524,1,300.0,2026-08-19,0,-1,1231.0,37.8,,
19047,42025,Druid,Balance,Elune's Chosen,DPS,EU,Kings' Rest,9,1,1224.2,124988,1,299.0,2026-08-19,0,-1,1231.0,37.8,,
19047,42026,Shaman,Elemental,Farseer,DPS,EU,Kings' Rest,9,1,1224.2,149781,0,297.0,2026-08-19,0,-1,1231.0,37.8,,
48483,102545,DeathKnight,Blood,San'layn,Tank,CN,Voidscar Arena,11,1,1217.4,132561,0,309.0,2026-08-22,0,-1,1209.0,32.8,,
48483,102546,Paladin,Holy,Herald of the Sun,Healer,CN,Voidscar Arena,11,1,1217.4,20775,0,301.0,2026-08-22,0,-1,1209.0,32.8,,
48483,68414,Warrior,Arms,Slayer,DPS,CN,Voidscar Arena,11,1,1217.4,200878,0,310.0,2026-08-22,0,-1,1209.0,32.8,,
48483,92232,Mage,Arcane,Sunfury,DPS,CN,Voidscar Arena,11,1,1217.4,192852,0,305.0,2026-08-22,0,-1,1209.0,32.8,,
48483,85214,Rogue,Assassination,Deathstalker,DPS,CN,Voidscar Arena,11,1,1217.4,198579,0,301.0,2026-08-22,0,-1,1209.0,32.8,,
33155,71772,Paladin,Protection,Templar,Tank,EU,Voidscar Arena,11,1,1268.3,103439,0,303.0,2026-08-21,0,-1,1264.0,29.8,,
33155,71773,Shaman,Restoration,Totemic,Healer,EU,Voidscar Arena,11,1,1268.3,28947,0,289.0,2026-08-21,0,-1,1264.0,29.8,,
33155,71774,Druid,Balance,Elune's Chosen,DPS,EU,Voidscar Arena,11,1,1268.3,142498,0,295.0,2026-08-21,0,-1,1264.0,29.8,,
33155,15472,Warrior,Arms,Slayer,DPS,EU,Voidscar Arena,11,1,1268.3,227292,0,306.0,2026-08-21,0,-1,1264.0,29.8,,3212
33155,29026,Rogue,Subtlety,Deathstalker,DPS,EU,Voidscar Arena,11,1,1268.3,210100,1,299.0,2026-08-21,0,-1,1264.0,29.8,,
7414,15,DeathKnight,Blood,San'layn,Tank,US,Voidscar Arena,10,1,1222.6,102786,0,294.0,2026-08-19,0,-1,1224.0,32.0,,2927
7414,17,Priest,Holy,Oracle,Healer,US,Voidscar Arena,10,1,1222.6,28464,0,296.0,2026-08-19,0,-1,1224.0,32.0,,2908
7414,2188,Hunter,BeastMastery,Pack Leader,DPS,US,Voidscar Arena,10,1,1222.6,172259,0,298.0,2026-08-19,0,-1,1224.0,32.0,,2737
7414,15830,Rogue,Assassination,Deathstalker,DPS,US,Voidscar Arena,10,1,1222.6,148719,2,295.0,2026-08-19,0,-1,1224.0,32.0,,
7414,18,Warlock,Demonology,Diabolist,DPS,US,Voidscar Arena,10,1,1222.6,183033,0,303.0,2026-08-19,0,-1,1224.0,32.0,,2776
52036,110095,Paladin,Protection,Lightsmith,Tank,EU,Den of Nalorakk,11,1,1300.3,113693,0,291.0,2026-08-22,0,-1,1312.0,31.7,,
52036,58276,Shaman,Restoration,Totemic,Healer,EU,Den of Nalorakk,11,1,1300.3,35557,1,306.0,2026-08-22,0,-1,1312.0,31.7,,
52036,14309,Evoker,Devastation,Scalecommander,DPS,EU,Den of Nalorakk,11,1,1300.3,260086,2,307.0,2026-08-22,0,-1,1312.0,31.7,,2954
52036,59969,Druid,Balance,Elune's Chosen,DPS,EU,Den of Nalorakk,11,1,1300.3,235562,1,301.0,2026-08-22,0,-1,1312.0,31.7,,
52036,12997,Mage,Arcane,Sunfury,DPS,EU,Den of Nalorakk,11,1,1300.3,201824,0,308.0,2026-08-22,0,-1,1312.0,31.7,,
54315,113894,Druid,Guardian,Elune's Chosen,Tank,EU,Voidscar Arena,11,1,1237.9,89271,0,293.0,2026-08-22,0,-1,,,,
54315,103716,Priest,Discipline,Voidweaver,Healer,EU,Voidscar Arena,11,1,1237.9,49894,0,304.0,2026-08-22,0,-1,,,,
54315,86458,Shaman,Elemental,Farseer,DPS,EU,Voidscar Arena,11,1,1237.9,154448,1,296.0,2026-08-22,0,-1,,,,
54315,41737,Warlock,Affliction,Soul Harvester,DPS,EU,Voidscar Arena,11,1,1237.9,281019,0,306.0,2026-08-22,0,-1,,,,
54315,18143,Mage,Arcane,Sunfury,DPS,EU,Voidscar Arena,11,1,1237.9,252366,0,311.0,2026-08-22,0,-1,,,,
65536,119262,Warrior,Protection,Mountain Thane,Tank,US,Temple of Sethraliss,13,1,1343.1,128586,0,301.0,2026-08-23,0,-1,1455.0,24.2,,
65536,17506,Paladin,Holy,Herald of the Sun,Healer,US,Temple of Sethraliss,13,1,1343.1,15720,2,307.0,2026-08-23,0,-1,1455.0,24.2,,
65536,13068,DemonHunter,Devourer,Annihilator,DPS,US,Temple of Sethraliss,13,1,1343.1,240905,2,309.0,2026-08-23,0,-1,1455.0,24.2,,
65536,13067,Shaman,Enhancement,Stormbringer,DPS,US,Temple of Sethraliss,13,1,1343.1,236429,2,306.0,2026-08-23,0,-1,1455.0,24.2,,
65536,6660,Mage,Arcane,Sunfury,DPS,US,Temple of Sethraliss,13,1,1343.1,253922,2,313.0,2026-08-23,0,-1,1455.0,24.2,,2957
