run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning,keystone_s,pct_under_timer,set_pieces,player_rating
61176,131172,Shaman,Restoration,Totemic,Healer,EU,The Blinding Vale,6,1,1002.7,20962,0,281.0,2026-08-23,0,-1,1003.0,44.3,,
61176,131173,Hunter,BeastMastery,Pack Leader,DPS,EU,The Blinding Vale,6,1,1002.7,180653,0,304.0,2026-08-23,0,-1,1003.0,44.3,,
61176,131174,Hunter,BeastMastery,Pack Leader,DPS,EU,The Blinding Vale,6,1,1002.7,145422,0,302.0,2026-08-23,0,-1,1003.0,44.3,,
61176,26666,Rogue,Subtlety,Deathstalker,DPS,EU,The Blinding Vale,6,1,1002.7,165633,0,297.0,2026-08-23,0,-1,1003.0,44.3,,
74127,25866,DeathKnight,Blood,San'layn,Tank,EU,Voidscar Arena,13,1,1535.7,100538,0,308.0,2026-08-22,0,-1,1536.0,14.7,,
74127,23061,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Voidscar Arena,13,1,1535.7,34431,1,298.0,2026-08-22,0,-1,1536.0,14.7,,
74127,59189,DeathKnight,Unholy,San'layn,DPS,EU,Voidscar Arena,13,1,1535.7,216332,1,307.0,2026-08-22,0,-1,1536.0,14.7,,
74127,28989,DemonHunter,Devourer,Void-Scarred,DPS,EU,Voidscar Arena,13,1,1535.7,159868,1,304.0,2026-08-22,0,-1,1536.0,14.7,,
74127,104936,Shaman,Elemental,Farseer,DPS,EU,Voidscar Arena,13,1,1535.7,182943,2,297.0,2026-08-22,0,-1,1536.0,14.7,,
41331,50149,DemonHunter,Vengeance,Annihilator,Tank,US,Murder Row,10,1,1122.5,114905,0,305.0,2026-08-21,0,-1,1122.0,45.0,,
41331,11360,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Murder Row,10,1,1122.5,46903,0,307.0,2026-08-21,0,-1,1122.0,45.0,,
41331,9742,Monk,Windwalker,Conduit of the Celestials,DPS,US,Murder Row,10,1,1122.5,228687,0,311.0,2026-08-21,0,-1,1122.0,45.0,,3091
41331,8412,Mage,Arcane,Sunfury,DPS,US,Murder Row,10,1,1122.5,209079,2,310.0,2026-08-21,0,-1,1122.0,45.0,,2961
41331,7713,Rogue,Subtlety,Deathstalker,DPS,US,Murder Row,10,1,1122.5,199957,0,310.0,2026-08-21,0,-1,1122.0,45.0,,3188
1341,3312,Paladin,Protection,Lightsmith,Tank,US,Altar of Fangs,10,1,1313.8,120751,0,296.0,2026-08-19,0,-1,1314.0,27.0,,3022
1341,3313,Priest,Holy,Archon,Healer,US,Altar of Fangs,10,1,1313.8,16371,0,296.0,2026-08-19,0,-1,1314.0,27.0,,2983
1341,3314,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,10,1,1313.8,254107,0,301.0,2026-08-19,0,-1,1314.0,27.0,,3219
1341,3315,Priest,Shadow,Archon,DPS,US,Altar of Fangs,10,1,1313.8,204136,1,294.0,2026-08-19,0,-1,1314.0,27.0,,
1341,3316,Rogue,Assassination,Deathstalker,DPS,US,Altar of Fangs,10,1,1313.8,238911,0,301.0,2026-08-19,0,-1,1314.0,27.0,,3118
18200,40327,DeathKnight,Blood,San'layn,Tank,US,Den of Nalorakk,8,1,1245.3,70207,0,295.0,2026-08-20,0,-1,1245.0,35.1,,
18200,40328,Druid,Restoration,Wildstalker,Healer,US,Den of Nalorakk,8,1,1245.3,20574,0,286.0,2026-08-20,0,-1,1245.0,35.1,,
18200,40329,Shaman,Elemental,Farseer,DPS,US,Den of Nalorakk,8,1,1245.3,137087,0,291.0,2026-08-20,0,-1,1245.0,35.1,,
18200,26069,Warrior,Arms,Slayer,DPS,US,Den of Nalorakk,8,1,1245.3,154559,0,299.0,2026-08-20,0,-1,1245.0,35.1,,
18200,40330,DemonHunter,Devourer,Void-Scarred,DPS,US,Den of Nalorakk,8,1,1245.3,138847,1,295.0,2026-08-20,0,-1,1245.0,35.1,,
38927,83397,Druid,Guardian,Druid of the Claw,Tank,EU,Voidscar Arena,10,1,880.4,128800,0,303.0,2026-08-21,0,-1,880.0,51.1,,
